product_id,indication_id,evidence_text,mapping_method,source_id,confirmed
P000239,IND002,眼結膜炎、角膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹、眼炎、水泡性角膜炎,keyword_rule_v1,SRC001,true
P000239,IND003,眼結膜炎、角膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹、眼炎、水泡性角膜炎,keyword_rule_v1,SRC001,true
P000239,IND005,眼結膜炎、角膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹、眼炎、水泡性角膜炎,keyword_rule_v1,SRC001,true
P000240,IND003,急慢性結膜炎、角膜炎、濾泡性結膜炎、眼瞼炎、角膜潰瘍、虹彩炎、淚囊炎、砂眼,keyword_rule_v1,SRC001,true
P000240,IND005,急慢性結膜炎、角膜炎、濾泡性結膜炎、眼瞼炎、角膜潰瘍、虹彩炎、淚囊炎、砂眼,keyword_rule_v1,SRC001,true
P000241,IND002,眼結膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹眼炎、水泡性角膜結膜炎,keyword_rule_v1,SRC001,true
P000241,IND003,眼結膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹眼炎、水泡性角膜結膜炎,keyword_rule_v1,SRC001,true
P000241,IND005,眼結膜炎、角膜潰瘍、鞏膜炎、過敏性炎症、深部角膜炎、帶狀？疹眼炎、水泡性角膜結膜炎,keyword_rule_v1,SRC001,true
P000242,IND003,急慢性結膜炎、結膜充血、沙眼、化膿性角膜炎,keyword_rule_v1,SRC001,true
P000242,IND005,急慢性結膜炎、結膜充血、沙眼、化膿性角膜炎,keyword_rule_v1,SRC001,true
P000242,IND011,急慢性結膜炎、結膜充血、沙眼、化膿性角膜炎,keyword_rule_v1,SRC001,true
P000243,IND003,對羥四環素及多黴素乙敏感細菌所致之眼部（如結膜及角膜）感染、以及砂眼,keyword_rule_v1,SRC001,true
P000244,IND003,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000244,IND005,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000244,IND010,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000245,IND002,細菌性眼疾、泡性結膜炎、過敏性結膜炎、邊緣角膜炎、眼瞼緣炎、角結膜潰瘍、眼外傷、角膜炎、麥粒腫。,keyword_rule_v1,SRC001,true
P000245,IND003,細菌性眼疾、泡性結膜炎、過敏性結膜炎、邊緣角膜炎、眼瞼緣炎、角結膜潰瘍、眼外傷、角膜炎、麥粒腫。,keyword_rule_v1,SRC001,true
P000245,IND005,細菌性眼疾、泡性結膜炎、過敏性結膜炎、邊緣角膜炎、眼瞼緣炎、角結膜潰瘍、眼外傷、角膜炎、麥粒腫。,keyword_rule_v1,SRC001,true
P000246,IND003,眼睛疲勞、血管翳、鞏膜充血、結膜充血、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線所引起的眼炎,keyword_rule_v1,SRC001,true
P000246,IND005,眼睛疲勞、血管翳、鞏膜充血、結膜充血、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線所引起的眼炎,keyword_rule_v1,SRC001,true
P000246,IND010,眼睛疲勞、血管翳、鞏膜充血、結膜充血、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線所引起的眼炎,keyword_rule_v1,SRC001,true
P000246,IND011,眼睛疲勞、血管翳、鞏膜充血、結膜充血、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線所引起的眼炎,keyword_rule_v1,SRC001,true
P000247,IND006,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）,keyword_rule_v1,SRC001,true
P000247,IND008,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）,keyword_rule_v1,SRC001,true
P000248,IND007,縮瞳、降低眼壓,keyword_rule_v1,SRC001,true
P000249,IND007,縮瞳、降低眼壓,keyword_rule_v1,SRC001,true
P000250,IND999,眼球肌肉症狀之改善,keyword_rule_v1,SRC001,false
P000251,IND007,縮瞳、降低眼壓,keyword_rule_v1,SRC001,true
P000252,IND002,過敏性、充血性之眼疾患,keyword_rule_v1,SRC001,true
P000252,IND011,過敏性、充血性之眼疾患,keyword_rule_v1,SRC001,true
P000253,IND005,消除紅眼、刺痛、眼睛輕微發炎,keyword_rule_v1,SRC001,true
P000253,IND011,消除紅眼、刺痛、眼睛輕微發炎,keyword_rule_v1,SRC001,true
P000254,IND003,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000254,IND005,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000255,IND011,眼科手術或檢查前去充血及散腫,keyword_rule_v1,SRC001,true
P000256,IND011,眼科手術或檢查前去充血及散腫,keyword_rule_v1,SRC001,true
P000257,IND003,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000257,IND005,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000257,IND010,眼睛疲勞、結膜炎、角膜炎、眼瞼緣炎、淚囊炎、麥粒腫、紫外線或其他光線引起之眼炎,keyword_rule_v1,SRC001,true
P000258,IND003,適用於結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000258,IND005,適用於結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000259,IND004,青光眼,keyword_rule_v1,SRC001,true
P000260,IND004,青光眼,keyword_rule_v1,SRC001,true
P000261,IND006,放大瞳孔、睫狀肌麻痺,keyword_rule_v1,SRC001,true
P000262,IND999,放大瞳孔、睫狀肌麻,keyword_rule_v1,SRC001,false
P000263,IND003,結合膜炎、角膜炎、眼臉炎、鞏膜表面炎、淚囊炎、臉腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000263,IND005,結合膜炎、角膜炎、眼臉炎、鞏膜表面炎、淚囊炎、臉腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000264,IND002,眼部感染及發炎症狀、特別是微生物引起的結合膜炎、過敏性結膜炎感染、角膜結合膜炎、葡萄膜炎、鞏膜炎和上鞏膜炎、眼瞼炎,keyword_rule_v1,SRC001,true
P000264,IND003,眼部感染及發炎症狀、特別是微生物引起的結合膜炎、過敏性結膜炎感染、角膜結合膜炎、葡萄膜炎、鞏膜炎和上鞏膜炎、眼瞼炎,keyword_rule_v1,SRC001,true
P000264,IND005,眼部感染及發炎症狀、特別是微生物引起的結合膜炎、過敏性結膜炎感染、角膜結合膜炎、葡萄膜炎、鞏膜炎和上鞏膜炎、眼瞼炎,keyword_rule_v1,SRC001,true
P000265,IND003,結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、砂眼、淚腺炎,keyword_rule_v1,SRC001,true
P000265,IND005,結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、砂眼、淚腺炎,keyword_rule_v1,SRC001,true
P000266,IND003,由於ＤＩＢＥＫＡＣＩＮ感受性菌引起之下列感染症：眼瞼炎、麥粒腫、瞼板腺炎、淚囊炎、結膜炎、角膜炎,keyword_rule_v1,SRC001,true
P000266,IND005,由於ＤＩＢＥＫＡＣＩＮ感受性菌引起之下列感染症：眼瞼炎、麥粒腫、瞼板腺炎、淚囊炎、結膜炎、角膜炎,keyword_rule_v1,SRC001,true
P000267,IND003,結合膜炎、角膜炎、結合性角膜炎、瞼炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000267,IND005,結合膜炎、角膜炎、結合性角膜炎、瞼炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000268,IND003,外眼部和前眼部的炎症性疾患（眼瞼炎、結膜炎、角膜炎、虹彩炎、虹彩毛樣體炎、強膜炎、上強膜炎）,keyword_rule_v1,SRC001,true
P000268,IND005,外眼部和前眼部的炎症性疾患（眼瞼炎、結膜炎、角膜炎、虹彩炎、虹彩毛樣體炎、強膜炎、上強膜炎）,keyword_rule_v1,SRC001,true
P000269,IND006,散瞳、睫狀肌麻痺,keyword_rule_v1,SRC001,true
P000270,IND006,散瞳、睫狀肌麻痺,keyword_rule_v1,SRC001,true
P000271,IND006,散瞳、睫狀肌麻痺,keyword_rule_v1,SRC001,true
P000272,IND004,青光眼、降低眼壓,keyword_rule_v1,SRC001,true
P000273,IND004,青光眼、降低眼壓,keyword_rule_v1,SRC001,true
P000274,IND999,沙眼、葡萄球菌、鏈球菌、肺炎雙球菌、大腸桿菌等所引起之疾患,keyword_rule_v1,SRC001,false
P000275,IND999,降低眼壓,keyword_rule_v1,SRC001,false
P000276,IND999,降低眼壓,keyword_rule_v1,SRC001,false
P000277,IND003,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000277,IND005,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000278,IND003,眼瞼炎、結膜炎、眼瞼結膜炎、角膜炎、角膜潰瘍、角膜實質炎、鞏膜炎、虹彩炎、虹彩毛樣體炎,keyword_rule_v1,SRC001,true
P000278,IND005,眼瞼炎、結膜炎、眼瞼結膜炎、角膜炎、角膜潰瘍、角膜實質炎、鞏膜炎、虹彩炎、虹彩毛樣體炎,keyword_rule_v1,SRC001,true
P000279,IND002,眼睛癢、眼睛疲勞、暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,true
P000279,IND010,眼睛癢、眼睛疲勞、暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,true
P000280,IND004,青光眼,keyword_rule_v1,SRC001,true
P000281,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000281,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000282,IND002,暫時緩解因輕微眼部刺激所引起之不適，眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P000282,IND010,暫時緩解因輕微眼部刺激所引起之不適，眼睛癢、眼睛疲勞。,keyword_rule_v1,SRC001,true
P000283,IND005,單純皰疹性角膜炎,keyword_rule_v1,SRC001,true
P000283,IND013,單純皰疹性角膜炎,keyword_rule_v1,SRC001,true
P000284,IND003,眼睛感染及眼附屬器官的感染，對於一般抗生素具抗性的細菌感染症。,keyword_rule_v1,SRC001,true
P000285,IND003,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000285,IND005,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000286,IND003,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000286,IND005,結合膜炎、角膜炎、瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000287,IND003,結合膜炎、眼臉炎、角膜炎、結合性角膜炎、鞏膜表面炎、淚囊炎、角膜潰瘍、臉腺炎。,keyword_rule_v1,SRC001,true
P000287,IND005,結合膜炎、眼臉炎、角膜炎、結合性角膜炎、鞏膜表面炎、淚囊炎、角膜潰瘍、臉腺炎。,keyword_rule_v1,SRC001,true
P000288,IND003,眼睛感染及眼附屬器官的感染、對於一般抗生素有抗性的細菌感染。,keyword_rule_v1,SRC001,true
P000289,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000290,IND001,人工淚液。,keyword_rule_v1,SRC001,true
P000291,IND003,適用於結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、　　　　　淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000291,IND005,適用於結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、　　　　　淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000292,IND005,外眼部及前眼部之炎症性疾患。,keyword_rule_v1,SRC001,true
P000293,IND003,結膜炎、角膜炎、眼瞼緣炎、虹彩毛樣體炎、麥粒腫、淚囊炎。,keyword_rule_v1,SRC001,true
P000293,IND005,結膜炎、角膜炎、眼瞼緣炎、虹彩毛樣體炎、麥粒腫、淚囊炎。,keyword_rule_v1,SRC001,true
P000294,IND003,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000294,IND005,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000295,IND010,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞,keyword_rule_v1,SRC001,true
P000296,IND003,結膜炎、角膜炎、眼瞼緣炎、淚囊炎。,keyword_rule_v1,SRC001,true
P000296,IND005,結膜炎、角膜炎、眼瞼緣炎、淚囊炎。,keyword_rule_v1,SRC001,true
P000297,IND003,治療眼部感受菌引起之急慢性結膜炎、角膜炎、淚囊炎、麥粒腫、眼瞼緣炎、角膜潰瘍、砂眼。預防新生兒之淋球菌（Ｎ．ＧＯＮＯＣＯＣＣＳ　　），披衣病毒（Ｃ．ＴＲＡＣＨＯＭＡＴＩＳ）感染。,keyword_rule_v1,SRC001,true
P000297,IND005,治療眼部感受菌引起之急慢性結膜炎、角膜炎、淚囊炎、麥粒腫、眼瞼緣炎、角膜潰瘍、砂眼。預防新生兒之淋球菌（Ｎ．ＧＯＮＯＣＯＣＣＳ　　），披衣病毒（Ｃ．ＴＲＡＣＨＯＭＡＴＩＳ）感染。,keyword_rule_v1,SRC001,true
P000297,IND013,治療眼部感受菌引起之急慢性結膜炎、角膜炎、淚囊炎、麥粒腫、眼瞼緣炎、角膜潰瘍、砂眼。預防新生兒之淋球菌（Ｎ．ＧＯＮＯＣＯＣＣＳ　　），披衣病毒（Ｃ．ＴＲＡＣＨＯＭＡＴＩＳ）感染。,keyword_rule_v1,SRC001,true
P000298,IND003,砂眼、葡萄球菌、鏈球菌、肺炎雙球菌、大腸桿菌等所引起之眼疾患。,keyword_rule_v1,SRC001,true
P000299,IND008,適用於需要快速及短時間之眼科用表面麻醉劑。,keyword_rule_v1,SRC001,true
P000300,IND006,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌痲痺時　　　　　作用）。,keyword_rule_v1,SRC001,true
P000300,IND008,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌痲痺時　　　　　作用）。,keyword_rule_v1,SRC001,true
P000301,IND006,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時　　　　　作用）。,keyword_rule_v1,SRC001,true
P000301,IND008,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時　　　　　作用）。,keyword_rule_v1,SRC001,true
P000302,IND003,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,keyword_rule_v1,SRC001,true
P000302,IND005,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,keyword_rule_v1,SRC001,true
P000303,IND003,結膜炎、眼瞼炎、角膜炎、角結膜炎、淚囊炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000303,IND005,結膜炎、眼瞼炎、角膜炎、角結膜炎、淚囊炎、角膜潰瘍。,keyword_rule_v1,SRC001,true
P000304,IND002,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000304,IND010,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000305,IND002,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000305,IND010,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000306,IND006,診斷用之散瞳。,keyword_rule_v1,SRC001,true
P000306,IND008,診斷用之散瞳。,keyword_rule_v1,SRC001,true
P000307,IND004,青光眼、降低眼壓。,keyword_rule_v1,SRC001,true
P000308,IND004,青光眼、降低眼壓。,keyword_rule_v1,SRC001,true
P000309,IND003,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼線炎、角膜潰瘍、結合膜炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P000309,IND005,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼線炎、角膜潰瘍、結合膜炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P000310,IND003,眼睛疲勞、結膜充血、由紫外線及其他光線所引起之眼炎、結膜炎、淚囊炎、眼瞼緣炎。,keyword_rule_v1,SRC001,true
P000310,IND010,眼睛疲勞、結膜充血、由紫外線及其他光線所引起之眼炎、結膜炎、淚囊炎、眼瞼緣炎。,keyword_rule_v1,SRC001,true
P000310,IND011,眼睛疲勞、結膜充血、由紫外線及其他光線所引起之眼炎、結膜炎、淚囊炎、眼瞼緣炎。,keyword_rule_v1,SRC001,true
P000311,IND003,眼瞼炎、角膜炎、淚囊炎、結膜炎、麥粒腫、眼球炎。,keyword_rule_v1,SRC001,true
P000311,IND005,眼瞼炎、角膜炎、淚囊炎、結膜炎、麥粒腫、眼球炎。,keyword_rule_v1,SRC001,true
P000312,IND006,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）。,keyword_rule_v1,SRC001,true
P000312,IND008,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）。,keyword_rule_v1,SRC001,true
P000313,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感，沖洗眼部。,keyword_rule_v1,SRC001,false
P000314,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感；暫時緩解因配戴隱型眼鏡造成之不適。,keyword_rule_v1,SRC001,false
P000315,IND001,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000315,IND003,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000315,IND010,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000316,IND003,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患、手術後炎症。,keyword_rule_v1,SRC001,true
P000316,IND005,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患、手術後炎症。,keyword_rule_v1,SRC001,true
P000316,IND015,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患、手術後炎症。,keyword_rule_v1,SRC001,true
P000317,IND003,結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、砂眼、淚腺炎。,keyword_rule_v1,SRC001,true
P000317,IND005,結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、砂眼、淚腺炎。,keyword_rule_v1,SRC001,true
P000318,IND006,散瞳及睫狀肌調節麻痺劑。,keyword_rule_v1,SRC001,true
P000319,IND007,縮瞳劑（眼內手術需緊急縮瞳時使用）。,keyword_rule_v1,SRC001,true
P000320,IND003,外眼部之炎症疾患（眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎等）。,keyword_rule_v1,SRC001,true
P000320,IND005,外眼部之炎症疾患（眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎等）。,keyword_rule_v1,SRC001,true
P000321,IND003,眼睛感染及眼附屬器官的感染、對於一般抗生素有抗性的細菌感染。,keyword_rule_v1,SRC001,true
P000322,IND003,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍、結合膜炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P000322,IND005,瞼炎、角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍、結合膜炎、結合性角膜炎。,keyword_rule_v1,SRC001,true
P000323,IND003,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,keyword_rule_v1,SRC001,true
P000323,IND005,眼瞼炎、結膜炎、角膜炎、鞏膜炎。,keyword_rule_v1,SRC001,true
P000324,IND999,瞳孔放大、睫狀肌麻痹,keyword_rule_v1,SRC001,false
P000325,IND999,瞳孔放大、睫狀肌麻痹,keyword_rule_v1,SRC001,false
P000326,IND010,眼睛疲勞、乾澀，配戴軟硬式隱形眼鏡時之軟燥，不適感。,keyword_rule_v1,SRC001,true
P000327,IND001,人工淚液。,keyword_rule_v1,SRC001,true
P000328,IND004,青光眼。,keyword_rule_v1,SRC001,true
P000329,IND999,檢查眼睛瞳孔放大及麻痺睫狀肌。,keyword_rule_v1,SRC001,false
P000330,IND003,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症。,keyword_rule_v1,SRC001,true
P000330,IND005,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症。,keyword_rule_v1,SRC001,true
P000330,IND015,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症。,keyword_rule_v1,SRC001,true
P000331,IND004,縮瞳劑用於控制青光眼之眼內壓,keyword_rule_v1,SRC001,true
P000331,IND007,縮瞳劑用於控制青光眼之眼內壓,keyword_rule_v1,SRC001,true
P000332,IND004,縮瞳劑用於控制青光眼之眼內壓。,keyword_rule_v1,SRC001,true
P000332,IND007,縮瞳劑用於控制青光眼之眼內壓。,keyword_rule_v1,SRC001,true
P000333,IND005,單純性？疹病毒所引起之角膜炎，尤其是急性樹枝狀潰瘍,keyword_rule_v1,SRC001,true
P000333,IND013,單純性？疹病毒所引起之角膜炎，尤其是急性樹枝狀潰瘍,keyword_rule_v1,SRC001,true
P000334,IND003,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、　瞼板腺炎、角膜炎、手術後感染症。,keyword_rule_v1,SRC001,true
P000334,IND005,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、　瞼板腺炎、角膜炎、手術後感染症。,keyword_rule_v1,SRC001,true
P000334,IND015,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、　瞼板腺炎、角膜炎、手術後感染症。,keyword_rule_v1,SRC001,true
P000335,IND003,結合膜炎、角膜炎、眼臉炎、鞏膜表面炎、淚囊炎、臉腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000335,IND005,結合膜炎、角膜炎、眼臉炎、鞏膜表面炎、淚囊炎、臉腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000336,IND001,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000336,IND003,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000336,IND010,淚液之補充、眼睛疲勞結膜囊的清淨化（如清淨塵埃、灰塵微粒子、細菌）。,keyword_rule_v1,SRC001,true
P000337,IND999,暫時緩解因輕微眼部刺激所引起之不適。,keyword_rule_v1,SRC001,false
P000338,IND004,青光眼,keyword_rule_v1,SRC001,true
P000339,IND004,青光眼,keyword_rule_v1,SRC001,true
P000340,IND003,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
P000340,IND005,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
P000340,IND015,對ＮＯＲＦＬＯＸＡＣＩＮ具有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
P000341,IND003,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000341,IND005,結合膜炎、角膜炎、眼瞼炎、結合性角膜炎、鞏膜表面炎、淚囊炎、瞼腺炎、角膜潰瘍,keyword_rule_v1,SRC001,true
P000342,IND999,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,keyword_rule_v1,SRC001,false
P000343,IND004,青光眼,keyword_rule_v1,SRC001,true
P000344,IND004,青光眼,keyword_rule_v1,SRC001,true
P000345,IND003,砂眼、結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、淚腺炎、麥粒腫、淚囊炎、虹彩炎,keyword_rule_v1,SRC001,true
P000345,IND005,砂眼、結膜炎、流行性角膜炎、眼瞼炎、眼瞼緣炎、淚腺炎、麥粒腫、淚囊炎、虹彩炎,keyword_rule_v1,SRC001,true
P000346,IND002,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000346,IND010,暫時緩解因輕微眼部刺激所引起之不適、眼睛疲勞、眼睛癢。,keyword_rule_v1,SRC001,true
P000347,IND999,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,keyword_rule_v1,SRC001,false
P000348,IND003,對ＮＯＲＦＬＯＸＡＣＩＮ貝有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
P000348,IND005,對ＮＯＲＦＬＯＸＡＣＩＮ貝有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
P000348,IND015,對ＮＯＲＦＬＯＸＡＣＩＮ貝有感受性之感染症：眼瞼炎、麥粒腫、淚囊炎、結膜炎、瞼板腺炎、角膜炎、術後感染症,keyword_rule_v1,SRC001,true
