product_id,license_number,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,ophthalmic_inclusion_evidence,legal_category,therapeutic_class,applicant,manufacturer,indication_raw,license_status,license_expiry_date,status_checked_at,default_include_in_search,default_include_in_statistics,preservative_free_status,preservative_free_evidence,source_id,verified_at
P001206,衛署藥輸字第026002號,瞳適得點眼液劑2%,DORZOSTILL eye-drops 2%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,dorzolamide,雙正貿易股份有限公司,BRUSCHETTINI S.R.L.,高眼壓症、廣角性青光眼。,註銷,2023/04/23,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001207,衛署藥輸字第026005號,愛力根優麗舒 加強型眼用乳劑,Allergan Optive Advanced Lubricant Eye Drops,點眼乳劑,ophthalmic_emulsion,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,artificial tears and other indifferent preparations,台灣愛力根藥品股份有限公司,"ALLERGAN SALES, LLC",暫時緩解因眼睛乾澀所引起的灼熱感與刺激感。,註銷,2023/04/22,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001208,衛署藥輸字第026035號,視舒坦人工淚液凝膠,Systane Gel Drops Lubricant Eye Gel,眼用凝膠劑,ophthalmic_gel,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,ALL OTHER NON-THERAPEUTIC PRODUCTS,瑞士商愛爾康大藥廠股份有限公司台灣分公司,ALCON CUSI S.A. | 台灣大昌華嘉股份有限公司,暫時緩解因眼睛乾澀引起灼熱感與刺激感。,註銷,2023/05/21,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001209,衛部藥製字第058057號,善瞳眼藥水1%,Santone Ophthalmic Solution 1%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,atropine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2028/08/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001210,衛部藥製字第058058號,善瞳眼藥水0.5%,Santone Ophthalmic Solution 0.5%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,atropine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2028/08/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001211,衛部藥製字第058059號,善瞳眼藥水0.3%,Santone Ophthalmic Solution 0.3%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2028/08/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001212,衛部藥製字第058129號,"""人人""鹽酸四環素眼藥膏","Tetracycline Hydrochloride Ophthalmic Ointment ""GCPC""",點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,tetracycline,人人化學製藥股份有限公司,中國生化科技股份有限公司 | 人人化學製藥股份有限公司中壢廠,眼部細菌傳染性炎症。,有效,2029/12/31,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001213,衛部藥製字第058229號,"""麥迪森""歐普欣眼藥水0.3%","Ofoxin Eye Drops 0.3% ""MEDICINE""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,ofloxacin,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,外眼部細菌性感染症。,有效,2029/03/14,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001214,衛部藥製字第058319號,滴樂0.5%點眼液,Tillo 0.5% Ophthalmic Solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,健亞生物科技股份有限公司,健亞生物科技股份有限公司,青光眼。,有效,2029/06/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001215,衛部藥製字第058327號,"""應元""安妥眼藥水1%
","Antol eye drops 1% ""Y.Y.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,atropine,應元化學製藥股份有限公司,應元化學製藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2029/07/10,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001216,衛部藥製字第058331號,雅托平眼藥水0.5%,Tropine Eye Drops 0.5% (Atropine sulfate),點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,atropine,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳、睫狀肌麻痺。,有效,2029/07/16,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001217,衛部藥製字第058342號,明眸0.25%點眼液,Comalol 0.25% Ophthalmic Solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,健亞生物科技股份有限公司,健亞生物科技股份有限公司,青光眼、降低眼壓。,有效,2029/08/01,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001218,衛部藥製字第058352號,"""應元""舒視B12眼藥水0.02%","Soothe B12 eye drops 0.02% ""Y.Y.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Other ophthalmologicals,應元化學製藥股份有限公司,應元化學製藥股份有限公司,眼睛疲勞。,有效,2029/08/06,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001219,衛部藥製字第058364號,利視即樂點眼液,RESCULA EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,unoprostone,裕利股份有限公司,杏輝藥品工業股份有限公司,廣角開放性青光眼、高眼壓症,註銷,2020/12/12,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001220,衛部藥製字第058555號,得舒適點眼液劑2%,Dorzopt Ophthalmic Solution 2%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,dorzolamide,健亞生物科技股份有限公司,健亞生物科技股份有限公司,高眼壓症，廣角性青光眼。,有效,2029/12/11,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001221,衛部藥製字第058636號,"""中菱""必佳恩點眼液","Beca-N Eye Drops ""C.R.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone and antiinfectives,中菱醫藥有限公司,溫士頓醫藥股份有限公司,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等炎症性眼疾患。,有效,2030/03/19,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001222,衛部藥製字第058779號,睛釆眼藥水,Ginza Eye Drops,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"tetryzoline, combinations",溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,過敏性結膜炎，眼瞼緣炎，角膜炎。,有效,2030/05/29,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001223,衛部藥製字第058791號,樂波坦眼藥水,Lanprotan 50ug/ml (0.005%),點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,latanoprost,健亞生物科技股份有限公司,健亞生物科技股份有限公司,六歲以上兒童與成人之青光眼、高眼壓。,有效,2030/06/10,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001224,衛部藥製字第058959號,"""派頓""百麗欣點眼懸液0.005%","Pirexine Ophthalmic Suspension 0.005% ""Patron""",點眼懸液劑,ophthalmic_suspension,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,Other ophthalmologicals,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,初期老人性白內障。,有效,2030/11/09,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001225,衛部藥製字第058985號,雅托平眼藥水1.0%,Tropine Eye Drops 1.0% (Atropine sulfate),點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,atropine,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳、睫狀肌麻痺。,有效,2030/12/29,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001226,衛部藥製字第059013號,可必妥眼藥膏,Cotobra Ophthalmic Ointment,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,antibiotics in combination with other drugs,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,對類固醇具有感受性之眼部疾患。,有效,2031/01/29,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001227,衛部藥製字第059018號,"""溫士頓""維他命A眼藥膏","Vitamin A Eye Ointment ""Winston""",點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,Other ophthalmologicals,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,瀰漫性表層角膜炎、角膜上皮剝離症、疱疹性角膜疾患、小泡性角膜炎、角膜實質炎及其他各種角膜炎等症。,有效,2031/02/03,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001228,衛部藥製字第059053號,眼亮佳眼藥水0.5%,Beter-free Eye Drops 0.5% (Tropicamide),點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳及睫狀肌麻痺。,有效,2031/03/24,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001229,衛部藥製字第059284號,"""應元""潤眼眼藥水(人工淚液)","Relieve Eye Drops (artificial tears) ""Y.Y.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,hypromellose,應元化學製藥股份有限公司,應元化學製藥股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,有效,2026/09/12,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001230,衛部藥製字第059288號,"""聯邦""複方樂舒坦眼藥水","Laticom Eye Drops ""Union""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"timolol, combinations",聯邦化學製藥股份有限公司,景德製藥股份有限公司桃園廠,開放性青光眼及高眼壓症，且對局部B-blocker治療無效時。,有效,2026/09/19,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001231,衛部藥製字第059293號,滴萌0.5%點眼液,Timal Ophthalmic Solution 0.5% ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,健喬信元醫藥生技股份有限公司,景德製藥股份有限公司桃園廠,青光眼。,有效,2031/09/23,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001232,衛部藥製字第059294號,滴萌0.25%點眼液,Timal Ophthalmic Solution 0.25% ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,timolol,健喬信元醫藥生技股份有限公司,景德製藥股份有限公司桃園廠,青光眼、降低眼壓。,有效,2031/09/23,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001233,衛部藥製字第059369號,明目坦點眼液0.01%,Bimotan Ophthalmic Solution 0.01%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,bimatoprost,健亞生物科技股份有限公司,健亞生物科技股份有限公司,適用於降低慢性隅角開放性青光眼或高眼壓患者之眼內壓。,有效,2031/11/08,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001234,衛部藥製字第059377號,明目坦點眼液0.03%,Bimotan Ophthalmic Solution 0.03%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,bimatoprost,健亞生物科技股份有限公司,健亞生物科技股份有限公司,隅角開放性青光眼及高眼壓症。,有效,2031/11/15,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001235,衛部藥製字第059380號,舒敏眼藥水2%,Sumin Ophthalmic Solution 2% ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,cromoglicic acid,健喬信元醫藥生技股份有限公司,景德製藥股份有限公司桃園廠,過敏性結膜炎。,有效,2026/11/15,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001236,衛部藥製字第059673號,玻漾人工淚液,Per-young eye drops,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,artificial tears and other indifferent preparations,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,●暫時緩解因眼睛乾澀所引起灼熱感與刺激感。●暫時緩解因配載隱形眼鏡造成之不適。,有效,2027/05/02,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001237,衛部藥製字第059681號,必明舒眼藥水0.1%,Bemesone Ophthalmic Solution 0.1% ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone,健喬信元醫藥生技股份有限公司,景德製藥股份有限公司桃園廠,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患。,有效,2027/05/10,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001238,衛部藥製字第059687號,舒波特眼藥水0.004%,Travonoprost Ophthalmic Solution 0.004% ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,travoprost,健喬信元醫藥生技股份有限公司,景德製藥股份有限公司桃園廠,降低隅角開放性青光眼、慢性隅角閉鎖性青光眼且曾施行週邊虹膜切開術之病人或高眼壓患者之眼壓。,有效,2027/05/15,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001239,衛部藥製字第059689號,全平坦點眼液0.004%,Traptan Ophthalmic Solution 0.004%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,travoprost,健亞生物科技股份有限公司,健亞生物科技股份有限公司,降低隅角開放性青光眼、慢性隅角閉鎖性青光眼且曾施行周邊虹膜切開術之病人或高眼壓患者之眼壓。,有效,2027/05/22,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001240,衛部藥製字第059755號,"""麥迪森""亞妥明眼藥水0.01%","""AIM""Atropine Eye Drops 0.01%",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳及睫狀肌麻痺。,有效,2027/08/24,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001241,衛部藥製字第059880號,紅力素眼藥膏,Erythrocin Ophthalmic Ointment,眼用軟膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,erythromycin,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,治療眼部感受菌引起之急慢性結膜炎、角膜炎、淚囊炎、麥粒腫、眼瞼緣炎、角膜潰瘍、砂眼。預防新生兒之淋球菌(N. Gonococcus)，披衣病毒(C. Trachomatis)感染。,有效,2028/03/13,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001242,衛部藥製字第060238號,安眼潤眼用乳劑0.05%,An-eyesi Ophthalmic Emulsion 0.05%,點眼乳劑,ophthalmic_emulsion,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,ciclosporin,安成國際藥業股份有限公司,信東生技股份有限公司,治療嚴重乾性角結膜炎(SCHIRMER TEST WITHOUT ANESTHESIA<5MM/5MIN)併角結膜上皮病變患者之發炎反應，但在目前使用局部抗發炎藥物或使用淚點塞病患未見療效者。,屆期未展延,2024/02/11,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001243,衛部藥製字第060252號,"""景德""景舒瞳點眼液劑2%","Dolamide Ophthalmic Solution 2% ""Kingdom""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,dorzolamide,景德製藥股份有限公司,景德製藥股份有限公司桃園廠,高眼壓症、廣角性青光眼。,註銷,2024/03/14,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001244,衛部藥製字第060271號,安視眼藥水,Ansee Ophthalmic Solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"timolol, combinations",溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,高眼壓症、開放性青光眼、假性剝離性青光眼所造成之眼內壓升高。,有效,2029/04/17,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001245,衛部藥製字第060272號,"""五福""樂托品點眼液0.01%","""Wu Fu"" Latropine Eye Drops 0.01%",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,五福化學製藥股份有限公司,五福化學製藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2029/04/18,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001246,衛部藥製字第060417號,"""五福""益視點眼液","""Wu-Fu"" Yes Eye Drops",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,artificial tears and other indifferent preparations,五福化學製藥股份有限公司,五福化學製藥股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,有效,2029/12/16,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001247,衛部藥製字第060428號,"""杏輝""如視點眼液0.02%","VISCONE EYE DROPS 0.02% ""SINPHAR""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,fluorometholone,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,眼瞼炎、結膜炎、角膜炎、強膜炎、上強膜炎。,有效,2030/01/21,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001248,衛部藥製字第060460號,"""陽生""涼爽B12眼藥水","LEASON B12 ophthalmic solution ""YS""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Other ophthalmologicals,台灣陽生製藥工業股份有限公司,應元化學製藥股份有限公司,眼睛疲勞、結膜炎、結膜充血、眼瞼緣炎、角膜炎、流行性結膜炎、淚囊炎、麥粒腫紫外線或其他光線引起之眼炎。,有效,2030/03/13,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001249,衛部藥製字第060527號,利美可通眼用軟膏,Limecort Ophthalmic Ointment,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,Corticosteroids and antiinfectives in combination,宏昇生物科技有限公司,景德製藥股份有限公司桃園廠,眼瞼炎、結膜炎、鞏膜炎、虹彩炎等炎症性眼疾患、急慢性、過敏性及手術後之眼疾患。,屆期未展延,2025/07/14,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001250,衛部藥製字第060552號,百眸天無防腐單瓶點眼液,Brimoten-PFMD Ophthalmic Solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,brimonidine,台灣參天製藥股份有限公司,杏輝藥品工業股份有限公司,開放角隅青光眼或高眼壓。,屆期未展延,2025/09/10,2026-07-10,false,false,confirmed_preservative_free,TFDA藥證品名、適應症或用法用量明確記載無／不含防腐劑,SRC001,2026-07-10
P001251,衛部藥製字第060862號,"""應元""安妥眼藥水0.01%","Antol Eye Drops 0.01% ""Y.Y.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,應元化學製藥股份有限公司,應元化學製藥股份有限公司,散瞳及睫狀肌麻痺。,有效,2031/04/19,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001252,衛部藥製字第060876號,凱迪芬眼藥水0.025%,Kedifen Eye Drops 0.025%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,ketotifen,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,暫時預防因過敏性結膜炎引起之眼睛癢。,有效,2031/05/10,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001253,衛部藥製字第060882號,"""五福"" 樂托品點眼液0.05%","""Wu Fu"" Latropine Eye Drops 0.05%",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,五福化學製藥股份有限公司,五福化學製藥股份有限公司,散瞳、睫狀肌麻痺,有效,2031/05/27,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001254,衛部藥製字第060913號,美視樂點眼液,MEI-SHI-LAO EX EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Other ophthalmologicals,五福化學製藥股份有限公司,五福化學製藥股份有限公司,眼睛疲勞。,有效,2031/06/29,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001255,衛部藥製字第060999號,睛晶點眼液,Glitter Eye,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,"naphazoline, combinations",德惠藥品有限公司,臺灣派頓化學製藥股份有限公司,暫時緩解因輕微眼部刺激所引起之不適或眼睛紅。,有效,2026/09/27,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001256,衛部藥製字第061011號,樂福星眼藥水0.5%,Lefoxin Eye Drops 0.5%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,levofloxacin,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,外眼部細菌性感染症。,有效,2026/11/02,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
