product_id,substance_id,raw_name,normalized_name,base_substance_group,strength_raw,numerator_value,numerator_unit,denominator_value,denominator_unit,display_concentration,normalized_value_per_ml,concentration_normalized,normalization_status,concentration_status,parsing_rule,confidence,role,confirmation_status,source_id
oral_liquid_00595,sub_tfda_1212002610,PSEUDOEPHEDRINE HCL,pseudoephedrine hcl,pseudoephedrine hcl,EACH ML CONTAINS: PSEUDOEPHEDRINE HCL 3.000000 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00596,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 15 MG,15,mg,1,mL,15 mg/mL,15,15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00596,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.25 MG,1.25,mg,1,mL,1.25 mg/mL,1.25,1.25 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00597,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 14.94 MG,14.94,mg,1,mL,14.94 mg/mL,14.94,14.94 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00597,sub_tfda_0400000813,DL-CHLORPHENIRAMINE MALEATE,dl-chlorpheniramine maleate,dl-chlorpheniramine maleate,EACH ML CONTAINS: DL-CHLORPHENIRAMINE MALEATE 0.124 MG,0.124,mg,1,mL,0.124 mg/mL,0.124,0.124 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00597,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.8 MG,1.8,mg,1,mL,1.8 mg/mL,1.8,1.8 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00597,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.49 MG,0.49,mg,1,mL,0.49 mg/mL,0.49,0.49 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00598,sub_tfda_4800002410,NOSCAPINE HCL,noscapine hcl,noscapine hcl,EACH ML CONTAINS: NOSCAPINE HCL 1.500000 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00598,sub_tfda_4800001430,GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE),guaiacol glycolate (eq to glyceryl guaiacolate),guaiacol glycolate (eq to glyceryl guaiacolate),EACH ML CONTAINS: GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE) 6.000000 MG,6,mg,1,mL,6 mg/mL,6,6 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00598,sub_tfda_1212002610,PSEUDOEPHEDRINE HCL,pseudoephedrine hcl,pseudoephedrine hcl,EACH ML CONTAINS: PSEUDOEPHEDRINE HCL 2.000000 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00598,sub_tfda_0400000813,DL-CHLORPHENIRAMINE MALEATE,dl-chlorpheniramine maleate,dl-chlorpheniramine maleate,EACH ML CONTAINS: DL-CHLORPHENIRAMINE MALEATE 0.200000 MG,0.2,mg,1,mL,0.2 mg/mL,0.2,0.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00599,sub_tfda_0400001210,CYPROHEPTADINE HCL,cyproheptadine hcl,cyproheptadine hcl,EACH ML CONTAINS: CYPROHEPTADINE HCL 0.400000 MG,0.4,mg,1,mL,0.4 mg/mL,0.4,0.4 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00600,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS(桂皮口味): ACETAMINOPHEN (EQ TO PARACETAMOL) 14 MG,14,mg,1,mL,14 mg/mL,14,14 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00600,sub_tfda_0400000813,DL-CHLORPHENIRAMINE MALEATE,dl-chlorpheniramine maleate,dl-chlorpheniramine maleate,EACH ML CONTAINS(桂皮口味): DL-CHLORPHENIRAMINE MALEATE 0.06 MG,0.06,mg,1,mL,0.06 mg/mL,0.06,0.06 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00600,sub_tfda_4800001420,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN),guaiacol glyceryl ether (eq to guaifenesin),guaiacol glyceryl ether (eq to guaifenesin),EACH ML CONTAINS(桂皮口味): GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN) 2 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00600,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS(桂皮口味): CAFFEINE ANHYDROUS 2.25 MG,2.25,mg,1,mL,2.25 mg/mL,2.25,2.25 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00601,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 14 MG,14,mg,1,mL,14 mg/mL,14,14 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00601,sub_tfda_0400000813,DL-CHLORPHENIRAMINE MALEATE,dl-chlorpheniramine maleate,dl-chlorpheniramine maleate,EACH ML CONTAINS: DL-CHLORPHENIRAMINE MALEATE 0.03 MG,0.03,mg,1,mL,0.03 mg/mL,0.03,0.03 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00601,sub_tfda_4800001420,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN),guaiacol glyceryl ether (eq to guaifenesin),guaiacol glyceryl ether (eq to guaifenesin),EACH ML CONTAINS: GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN) 1.2 MG,1.2,mg,1,mL,1.2 mg/mL,1.2,1.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00601,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.2 MG,1.2,mg,1,mL,1.2 mg/mL,1.2,1.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00601,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.15 MG,0.15,mg,1,mL,0.15 mg/mL,0.15,0.15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00602,sub_tfda_4800001810,AMBROXOL HYDROCHLORIDE,ambroxol hydrochloride,ambroxol hydrochloride,EACH ML CONTAINS: AMBROXOL HYDROCHLORIDE 3.000000 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00603,sub_tfda_0400005810,CETIRIZINE DIHYDROCHLORIDE (EQ TO CETIRIZINE 2HCL ),cetirizine dihydrochloride (eq to cetirizine 2hcl ),cetirizine dihydrochloride (eq to cetirizine 2hcl ),EACH ML CONTAINS: (香蕉口味) CETIRIZINE DIHYDROCHLORIDE (EQ TO CETIRIZINE 2HCL ) 1.000000 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00604,sub_tfda_0812600200,AMOXICILLIN,amoxicillin,amoxicillin,EACH ML CONTAINS: AMOXICILLIN 50 MG,50,mg,1,mL,,,,unresolved,unresolved,reconstitution_context_missing,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00604,sub_tfda_4410000400,CLAVULANIC ACID,clavulanic acid,clavulanic acid,EACH ML CONTAINS: CLAVULANIC ACID 12.5 MG,12.5,mg,1,mL,,,,unresolved,unresolved,reconstitution_context_missing,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00605,sub_tfda_4028000900,FUROSEMIDE,furosemide,furosemide,EACH ML CONTAINS: FUROSEMIDE 10.000000 MG,10,mg,1,mL,10 mg/mL,10,10 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00606,sub_tfda_5622000710,METOCLOPRAMIDE HCL,metoclopramide hcl,metoclopramide hcl,Each ml contains: METOCLOPRAMIDE HCL (equal to Metoclopramide 1mg) MG,1.182,mg,1,mL,1.182 mg/mL,1.182,1.182 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00607,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,Each ml contains: DL-METHYLEPHEDRINE HCL 1.000000 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00607,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,Each ml contains: CHLORPHENIRAMINE MALEATE 0.100000 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00607,sub_tfda_4800001430,GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE),guaiacol glycolate (eq to glyceryl guaiacolate),guaiacol glycolate (eq to glyceryl guaiacolate),Each ml contains: GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE) 5.000000 MG,5,mg,1,mL,5 mg/mL,5,5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00608,sub_tfda_9200090010,MEMANTINE HYDROCHLORIDE,memantine hydrochloride,memantine hydrochloride,Each ml contains: MEMANTINE HYDROCHLORIDE 2.000000 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00609,sub_tfda_9200098910,ESCITALOPRAM OXALATE,escitalopram oxalate,escitalopram oxalate,Each ml contains: ESCITALOPRAM OXALATE (eq. to Escitalopram 1.0 mg) MG,1.28,mg,1,mL,1.28 mg/mL,1.28,1.28 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00610,sub_tfda_2820000410,CAFFEINE CITRATE,caffeine citrate,caffeine citrate,Each mL contains: CAFFEINE CITRATE (equivalent to CAFFEINE (anhydrous) 10 mg) MG,20,mg,1,mL,20 mg/mL,20,20 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00611,sub_tfda_1204001410,RIVASTIGMINE HYDROGEN TARTRATE,rivastigmine hydrogen tartrate,rivastigmine hydrogen tartrate,Each mL contains: RIVASTIGMINE HYDROGEN TARTRATE (eq. to RIVASTIGMINE 2mg) MG,3.2,mg,1,mL,3.2 mg/mL,3.2,3.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00612,sub_tfda_2812002300,Lacosamide,lacosamide,lacosamide,Lacosamide 10.000000 MG,10,mg,,,,,,unresolved,unresolved,denominator_not_identified,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00613,sub_tfda_V03AE10000,Sodium Zirconium Cyclosilicate,sodium zirconium cyclosilicate,sodium zirconium cyclosilicate,Each sachet (5g) contains: Sodium Zirconium Cyclosilicate 5.000000 GM,5,g,1,sachet,,,,unresolved,unresolved,reconstitution_context_missing,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00614,sub_tfda_V03AE10000,Sodium Zirconium Cyclosilicate,sodium zirconium cyclosilicate,sodium zirconium cyclosilicate,Each sachet (10g) contains: Sodium Zirconium Cyclosilicate 10.000000 GM,10,g,1,sachet,,,,unresolved,unresolved,reconstitution_context_missing,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00615,sub_tfda_4410000500,VIGABATRIN,vigabatrin,vigabatrin,VIGABATRIN 500.000000 MG,500,mg,,,,,,unresolved,unresolved,denominator_not_identified,low,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00616,sub_tfda_9600092420,TINCTURA CAPSICI,tinctura capsici,tinctura capsici,Each Gm Contains: TINCTURA CAPSICI 40 MG,40,mg,1,g,40 mg/g,,,parsed_non_volume_basis,parsed,explicit_mass_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00616,sub_tfda_9600092430,TINCTURA CATECH,tinctura catech,tinctura catech,Each Gm Contains: TINCTURA CATECH 50 MG,50,mg,1,g,50 mg/g,,,parsed_non_volume_basis,parsed,explicit_mass_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00616,sub_tfda_9600092440,TINCTURA SCOPOLIA,tinctura scopolia,tinctura scopolia,Each Gm Contains: TINCTURA SCOPOLIA 40 MG,40,mg,1,g,40 mg/g,,,parsed_non_volume_basis,parsed,explicit_mass_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00617,sub_tfda_4800001430,GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE),guaiacol glycolate (eq to glyceryl guaiacolate),guaiacol glycolate (eq to glyceryl guaiacolate),EACH 5ML CONTAINS: GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE) 100.000000 MG,100,mg,5,mL,100 mg/5 mL,20,20 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00617,sub_tfda_4004000200,AMMONIUM CHLORIDE,ammonium chloride,ammonium chloride,EACH 5ML CONTAINS: AMMONIUM CHLORIDE 75.000000 MG,75,mg,5,mL,75 mg/5 mL,15,15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00617,sub_tfda_4800003630,PLATYCODON FLUID EXTRACT,platycodon fluid extract,platycodon fluid extract,EACH 5ML CONTAINS: PLATYCODON FLUID EXTRACT 0.015000 ML,0.015,mL,5,mL,0.015 mL/5 mL,0.003,0.003 mL/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00617,sub_tfda_4800003821,POLYGALA FLUIDEXTRACT,polygala fluidextract,polygala fluidextract,EACH 5ML CONTAINS: POLYGALA FLUIDEXTRACT 0.015000 ML,0.015,mL,5,mL,0.015 mL/5 mL,0.003,0.003 mL/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00618,sub_tfda_4800001010,DEXTROMETHORPHAN HBR,dextromethorphan hbr,dextromethorphan hbr,EACH ML CONTAINS: DEXTROMETHORPHAN HBR 2.5 MG,2.5,mg,1,mL,2.5 mg/mL,2.5,2.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00618,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 15 MG,15,mg,1,mL,15 mg/mL,15,15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8820000213,TOCOPHEROL ACETATE ALPHA DL-,tocopherol acetate alpha dl-,tocopherol acetate alpha dl-,EACH 100 ML CONTAINS: TOCOPHEROL ACETATE ALPHA DL- 150 MG,150,mg,100,mL,150 mg/100 mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_9200000900,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),taurine (eq to 2-aminoethane sulfonic acid),taurine (eq to 2-aminoethane sulfonic acid),EACH 100 ML CONTAINS: TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID) 50 MG,50,mg,100,mL,50 mg/100 mL,0.5,0.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8810600300,PYRIDOXINE HCL,pyridoxine hcl,pyridoxine hcl,EACH 100 ML CONTAINS: PYRIDOXINE HCL 2 MG,2,mg,100,mL,2 mg/100 mL,0.02,0.02 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8816000100,ASCORBIC ACID (VIT C),ascorbic acid (vit c),ascorbic acid (vit c),EACH 100 ML CONTAINS: ASCORBIC ACID (VIT C) 100 MG,100,mg,100,mL,100 mg/100 mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8416000700,PANTHENOL,panthenol,panthenol,EACH 100 ML CONTAINS: PANTHENOL 10 MG,10,mg,100,mL,10 mg/100 mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8810200400,RIBOFLAVIN (VIT B2),riboflavin (vit b2),riboflavin (vit b2),EACH 100 ML CONTAINS: RIBOFLAVIN (VIT B2) 2 MG,2,mg,100,mL,2 mg/100 mL,0.02,0.02 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8813000100,INOSITOL (MESO-INOSITOL),inositol (meso-inositol),inositol (meso-inositol),EACH 100 ML CONTAINS: INOSITOL (MESO-INOSITOL) 70 MG,70,mg,100,mL,70 mg/100 mL,0.7,0.7 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8811200300,CYANOCOBALAMIN (VIT B12),cyanocobalamin (vit b12),cyanocobalamin (vit b12),EACH 100 ML CONTAINS: CYANOCOBALAMIN (VIT B12) 1 MCG,1,mcg,100,mL,1 mcg/100 mL,0.01,0.01 mcg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_8810000300,NIACINAMIDE (NICOTINAMIDE),niacinamide (nicotinamide),niacinamide (nicotinamide),EACH 100 ML CONTAINS: NIACINAMIDE (NICOTINAMIDE) 10 MG,10,mg,100,mL,10 mg/100 mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00619,sub_tfda_5624000400,CHOLINE BITARTRATE,choline bitartrate,choline bitartrate,EACH 100 ML CONTAINS: CHOLINE BITARTRATE 100 MG,100,mg,100,mL,100 mg/100 mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_4020100442,ASPARTATE POTASSIUM L- (eq to POTASSIUM L-ASPARTATE),aspartate potassium l- (eq to potassium l-aspartate),aspartate potassium l- (eq to potassium l-aspartate),EACH 100ML CONTAINS: ASPARTATE POTASSIUM L- (eq to POTASSIUM L-ASPARTATE) 200 MG,200,mg,100,mL,200 mg/100 mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_4020100432,ASPARTATE MAGNESIUM L-,aspartate magnesium l-,aspartate magnesium l-,EACH 100ML CONTAINS: ASPARTATE MAGNESIUM L- 200 MG,200,mg,100,mL,200 mg/100 mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_5656900720,THIOCTIC ACID AMIDE (THIOCTAMIDE),thioctic acid amide (thioctamide),thioctic acid amide (thioctamide),EACH 100ML CONTAINS: THIOCTIC ACID AMIDE (THIOCTAMIDE) 10 MG,10,mg,100,mL,10 mg/100 mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8416000700,PANTHENOL,panthenol,panthenol,EACH 100ML CONTAINS: PANTHENOL 30 MG,30,mg,100,mL,30 mg/100 mL,0.3,0.3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8810100900,THIAMINE HYDROCHLORIDE,thiamine hydrochloride,thiamine hydrochloride,EACH 100ML CONTAINS: THIAMINE HYDROCHLORIDE 20 MG,20,mg,100,mL,20 mg/100 mL,0.2,0.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8810200400,RIBOFLAVIN (VIT B2),riboflavin (vit b2),riboflavin (vit b2),EACH 100ML CONTAINS: RIBOFLAVIN (VIT B2) 2 MG,2,mg,100,mL,2 mg/100 mL,0.02,0.02 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8810600300,PYRIDOXINE HCL,pyridoxine hcl,pyridoxine hcl,EACH 100ML CONTAINS: PYRIDOXINE HCL 2 MG,2,mg,100,mL,2 mg/100 mL,0.02,0.02 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8811200300,CYANOCOBALAMIN (VIT B12),cyanocobalamin (vit b12),cyanocobalamin (vit b12),EACH 100ML CONTAINS: CYANOCOBALAMIN (VIT B12) 1 MCG,1,mcg,100,mL,1 mcg/100 mL,0.01,0.01 mcg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00620,sub_tfda_8810000300,NIACINAMIDE (NICOTINAMIDE),niacinamide (nicotinamide),niacinamide (nicotinamide),EACH 100ML CONTAINS: NIACINAMIDE (NICOTINAMIDE) 20 MG,20,mg,100,mL,20 mg/100 mL,0.2,0.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00621,sub_tfda_0400001610,DIPHENHYDRAMINE HCL,diphenhydramine hcl,diphenhydramine hcl,EACH ML CONTAINS: DIPHENHYDRAMINE HCL 1.3 MG,1.3,mg,1,mL,1.3 mg/mL,1.3,1.3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00621,sub_tfda_4004000200,AMMONIUM CHLORIDE,ammonium chloride,ammonium chloride,EACH ML CONTAINS: AMMONIUM CHLORIDE 13 MG,13,mg,1,mL,13 mg/mL,13,13 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_0816001600,THIOCARLIDE,thiocarlide,thiocarlide,EACH 100ML CONTAINS: THIOCARLIDE 5 MG,5,mg,100,mL,5 mg/100 mL,0.05,0.05 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_8810101001,THIAMINE MONONITRATE,thiamine mononitrate,thiamine mononitrate,EACH 100ML CONTAINS: THIAMINE MONONITRATE 20 MG,20,mg,100,mL,20 mg/100 mL,0.2,0.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_8810200600,RIBOFLAVIN PHOSPHATE,riboflavin phosphate,riboflavin phosphate,EACH 100ML CONTAINS: RIBOFLAVIN PHOSPHATE 2 MG,2,mg,100,mL,2 mg/100 mL,0.02,0.02 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_8810600300,PYRIDOXINE HCL,pyridoxine hcl,pyridoxine hcl,EACH 100ML CONTAINS: PYRIDOXINE HCL 1 MG,1,mg,100,mL,1 mg/100 mL,0.01,0.01 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_8816000100,ASCORBIC ACID (VIT C),ascorbic acid (vit c),ascorbic acid (vit c),EACH 100ML CONTAINS: ASCORBIC ACID (VIT C) 300 MG,300,mg,100,mL,300 mg/100 mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00622,sub_tfda_9200000900,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),taurine (eq to 2-aminoethane sulfonic acid),taurine (eq to 2-aminoethane sulfonic acid),EACH 100ML CONTAINS: TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID) 500 MG,500,mg,100,mL,500 mg/100 mL,5,5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
