license_number,chinese_name,english_name,dosage_form_raw,route_raw,candidate_reason,exclusion_reason,source_id,verified_at
衛署藥製字第023674號,皮可爽乳膏,ECONSONE CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023689號,可巴明注射液（羥鈷胺）,"COBAMINE INJECTION (HYDROXOCOBALAMINE) ""C.S.P.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023701號,"""長安""念珠菌感染乳膏","CANDIDIASIS CREAM ""C.A.""",乳膏劑,每天1-2次，均勻塗於患部,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023711號,"""南光""皮得朗乳膏","PIDELON CREAM ""N.K.""",乳膏劑,取本藥適量塗於患部，早晚各塗1次，一天不超過2次。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023724號,“優良”維生乳膏,VITA CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023733號,"""信東"" 葛林縮斯注射液","GLYCETOSE INJECTION ""S.T.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第023752號,"""永信""腦福注射液（披喇瑟盪）","KNOWFUL INJECTION (PIRACETAM)""YUNG SHIN""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027638號,"""信東"" 克偉注射劑（使治他新鈉）","CLAVOX FOR INJECTION ""S.T."" (CEFOTAXIME)",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027667號,福將親水性軟膏,FOURACT CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027686號,"""華僑""滅痔能軟膏","MIEH JYH NENG OINTMENT ""O.C.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027716號,諾安命注射液５毫克/毫升（普氯苯噻/）,NOVAMIN INJECTION 5MG/ML (PROCHLORPERAZINE),注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027718號,臨得隆注射液4毫克/毫升（貝皮質醇）,RINDERON INJECTION 4MG/ML (BETAMETHASONE),注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027737號,"""生達""俾利健注射液","CITRUGEN INJECTION ""STANDARD""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027812號,"""生達""達胃新注射液１００公絲/公撮（希每得定）","TAMEDIN INJECTION 100MG/ML ""STANDARD"" (CIMETIDINE)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027850號,"""中國化學"" 樂平注射液５公絲/公撮（二氮平）","DUPIN INJECTION 5MG/ML (DIAZEPAM) ""C.C.P.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027864號,“南光”愛康黴素注射液２５０毫克/毫升（艾米克信）,"AMIKACIN INJECTION 250MG/ML ""N.K.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027928號,"""榮民""樂泄靜脈注射液","ROSIS IV INJECTION  ""VPP""",注射劑,靜脈注射。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027939號,"""榮民""維六素注射液１００公絲/公撮（鹽酸吡多辛）","BEESIX INJECTION 100MG/ML (PYRIDOXINE HCL) ""VPP""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027942號,硝基膚/軟膏（耐挫敷隆）,"NITROFURAZONE OINTMENT ""VPP""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027944號,敏速平注射液４公絲/公撮（迪皮質醇）,"METHASONE INJECTION 4MG/ML (DEXAMETHASONE) ""VPP""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027948號,"""榮民"" 煩可寧注射劑５公絲/公撮（二氮平）","VANCONIN INJECTION 5MG/ML (DIAZEPAM) ""VPP""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027954號,“約克”黴得治軟膏10毫克,"Chidamine Ointment 10 mg ""Y.K.""",軟膏劑,一日2次，塗於患部，兒童不宜使用。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027957號,賜康寧注射劑０．５公克（施華黴素）〝榮民〞,"CECONINE FOR INJECTION 0.5G (CEPHALORIDINE) ""VPP""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027973號,菌落乾粉注射劑750毫克,CEFURO INJECTION 750MG,乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第027999號,富癬康乳膏,FUSENCON CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第028021號,愛潔膚乳膏１毫克/公克（瑞婷羅）,AIRFUL CREAM 1MG/GM (TRETINOIN),乳膏劑,詳如仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第028057號,"""信東"" 凱達注射液５０公絲/公撮（克太明）",PETAR INJ. 50MG/ML (KETAMINE),注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第028099號,"""信東""福樂欣注射劑（希福辛）",FUROXIME FOR INJECTION (CEFUROXIME),注射劑,本藥限由醫師使用。以靜脈及/或肌肉注射。使用指示肌肉注射 ─ 加1毫升注射用水於250毫克Cefuroxime中或加3毫升注射用水於750毫克Cefuroxime中，緩慢搖勻至不透明懸浮液。靜脈注射 ─ 以注射用水將Cefuroxime溶解，250毫克Cefuroxime至少需加入2毫升、750毫克Cefuroxime至少需加入6毫升、1.5克Cefuroixme至少需加入15毫升。靜脈輸注 ─ 以15毫升的注射用水溶解1.5克Cefuroxime，將再製備的Cefuroxime溶液加入50或100毫升的相容輸注液體 (參閱下方之可配伍性資料)。這些溶液可被直接靜脈給藥或是若病人已接受輸注液時Cefuroxime可經由輸注組的管子進行給予。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第028115號,"""中美"" 皮愛潔乳膏","PICOSONE CREAM ""C.M.""",乳膏劑,取本劑適量塗擦於患部，不超過一天2次，早晚各塗敷1次。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031504號,"""羅得"" 益膚乳膏","EAFU CREAM ""R.T.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031508號,"""壽元"" 彼索康注射液２０毫克（匹若卡）","PIROCAN INJECTION 20MG ""SIU GUAN""(PIROXICAM)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031521號,“利達”培恩達注射液２０毫克/毫升,"PENTAL INJECTION 20MG/ML""LITA""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031526號,"""壽元"" 利腦通注射液２００毫克（比拉西達）","""SIU GUAN"" LILONTON INJECTION 200MG (PIRACETAM)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031628號,安命利補注射液,AMINOLEBAN R INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031630號,"""瑞士""速得平乾粉注射劑（使治他新鈉）","CETAME FOR INJECTION ""SWISS""(CEFOTAXIME)",注射劑,請詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031695號,炎康懸濁注射液,BUFENCON INJECTION,滅菌懸液注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031846號,"""安星""優力勝注射液150毫克/毫升（克林達黴素）","Ulecin Injection 150mg/ml(Clindamycin)""Astar""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031851號,"""南都""優可拿乳膏","ECONAZONE CREAM ""N.T.""",乳膏劑,取本劑適量塗擦於患部，不超過一天兩次，早晚各塗敷一次。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031878號,"""聯邦""待免暈注射液５０毫克/毫升（氯苯鹼二苯安明）","DIMEN INJECTION 50MG/ML (DIMENHYDRINATE) ""UNION""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031882號,"""優良"" 優復捷愛黴素注射劑（西華定）",U-SAVE-A FOR INJECTION (CEPHRADINE),乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031908號,"""壽元""復爾健注射液５公絲（梯尼達諾）","FLUGEN INJECTION 5MG ""SIU GUAN"" (TINIDAZOLE)",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031922號,淨炎乳膏１０公絲 公克（  美洒辛）,"INDOCIN CREAM 10MG/GM  ""S.Y.""(INDOMETHACIN)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031949號,富彼膚乳膏,"WHO PI FU CREAM ""J.C.S.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031959號,"""大塚"" 滴沙林注射液５：０．４５","DEXT-SALINE INJECTION 5:0.45 ""OTSUKA""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第031960號,"""大塚""注射用蒸餾水","WATER FOR INJECTION ""OTSUKA""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038427號,"""永勝"" 聯美乳膏","RAMIN CREAM ""EVEREST""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038445號,富沙林注射液,"GLUSALINE INJECTION ""ASTAR""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038502號,利膚康黴乳膏,"B.&N. ISOCON-F CREAM ""SHITEH""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038507號,"""杏輝""喜癒痔乳膏","XYLIDERM CREAM ""SINPHAR""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038511號,"""人人""黴淨乳膏10毫克/公克（艾索那挫）","VAGENT CREAM 10MG/GM (ISOCONAZOLE) ""GCPC""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038520號,膚樂乳膏,FULL GREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038524號,"""永勝""安克乳膏０．１％（丙酮特安皮質醇）","ENCORT CREAM 0.1% (TRIAMCINOLONE ACETONIDE) ""EVEREST""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038526號,"""永吉""膚爽朗乳膏","FUSONLON CREAM ""YUNG CHI""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038555號,"""信東"" 信諾隆靜脈輸注液２毫克/毫升",CINOLONE IV INFUSION 2MG/ML,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038576號,勝華靜脈注射劑（西華耑隆）,SUNFLOW FOR IV INJECTION (CEFTRIAXONE),乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038588號,"""艾力特""酸痛凝膠１％（口引口朵美洒辛）","SHEN TONE GEL 1% ""ELT"" (INDOMETHACIN)。",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038604號,"""正和"" 安抗疹乳膏５％（艾賽可威）","ANKAJEN CREAM 5% ""C.H."" (ACYCLOVIR)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038618號,"""壽元""可力黴素注射液１５０公絲/公撮（克林達黴素）","CLINDAMYCIN INJECTION 150MG/ML ""S.Y.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038623號,歐克菌靜脈注射劑,AUGMENTIN FOR INTRAVENOUS INJECTION,乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038652號,"""榮民"" 維健注射劑４０毫克／毫升",V-Genta Injection 40mg/mL,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038678號,"""井田""多聯軟膏","DOLIN OINTMENT ""CHINTENG""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038683號,"""培力""必舒康凝膠０．５％（匹洛西卡）","PIROXICAM GEL 0.5% ""P.L""",外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038711號,"""政德"" 速復徽素注射劑（西華定）","CEFAMID FOR INJECTION ""GENTLE""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038712號,妥膚定乳膏,TOPIDIN CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第038714號,"""永勝"" 佳麗乳膏","CHARMING CREAM ""EVEREST""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第012258號,防治黴靜脈凍晶注射劑,FUNGIZONE INTRAVENOUS INJECTION,凍晶注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第012640號,"""理奧"" 硫酸魚精蛋白注射液",PROTAMINE SULPHATE LEO PHARMA 1400 ANTI-HEPARIN IU/ML SOLUTION FOR INJECTION AND INFUSION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第013059號,唐黴素注射劑,DAUNOBLASTINA 20MG FOR INJECTION,凍晶注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第013116號,愛斯妥凝膠,OESTROGEL GEL,外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第014861號,臟得樂注射液,CORDARONE INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024738號,癌克平注射液,Intaxel Injection,注射劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024758號,助黴飛注射劑 100 毫克,Eraxis for Injection 100mg,凍晶注射劑,詳如仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024777號,格立得植入劑,Gliadel Wafer,植入劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024790號,西特亞”山德士”乾粉注射劑,Ceftriaxone Sandoz powder for Injection,乾粉注射劑,詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024804號,爾定康靜脈注射液,Kemocarb Injection,注射劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024806號,治疱疹乳膏 5%,Cyclovax 5% Cream,乳膏劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024852號,保能痔注入軟膏,Borraginol-A ointment in prefilled disposable applicators,軟膏劑,詳情請參照仿單。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥輸字第024874號,愛寧達注射劑 100 毫克,Alimta for Injection 100mg,凍晶注射劑,詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第016598號,怠必拿注射液,DAIBINAL INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第016638號,"""新喜""安西拿朗軟膏","ANCINALONE OINTMENT ""N.C.P.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第016719號,康祿民注射液,COLMIN INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第016760號,"""濟生"" 硫酸克耐黴素注射液","KANAMYCIN SULFATE INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第016953號,"""黃氏""倍效止癢軟膏","Thiam Plus Ointment""H.S.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016881號,"""派頓"" 浣腸液","ENEMA ""PATRON""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016882號,派通暢浣腸液,"Pitons Enema ""P.T.""",浣腸劑,請詳閱說明書,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016883號,派樂暢浣腸液,"Pilas Enema ""P.T.""",浣腸劑,請詳閱說明書,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016884號,"""屈臣氏""浣腸液","""Watsons"" Enema Liquid",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016885號,"""漁人""通樂順浣腸液","Tong Yao Shun Enema ""F.M.""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016886號,"""真富""立克通浣腸液","Li Ke Tung Enema ""Jen Fu""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016946號,便通樂甘油浣腸液,THROUGH Glycerin Enema,浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016947號,"""派頓""藥用癒膚軟膏","Fu Skin Ointment ""Patron""",軟膏劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第016949號,"""漁人""順立妥浣腸液","Shun Li Tong Enema ""F.M.""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017001號,信來浣腸液,Shinrai enema,浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017002號,"""派頓""甘油浣腸液500毫克/毫升","Glycerin Enema 500mg/ml ""Patron""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017003號,"""德山""疏立輕浣腸液","Soli Easy Enema ""D.S.""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017004號,"""德山""潤腸通浣腸液","Chanton Enema ""D.S.""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017005號,"""國品""立妥潔浣腸液","Li Tong Je Enema ""Guo Pin""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017006號,"""真富""甘油浣腸液500毫克/毫升","Glycerin Enema 500mg/ml ""Jen Fu""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017110號,"""國品""潔舒樂浣腸液","Je Sula Enema ""Guo Pin""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017111號,一粒淨鹽水浣腸液,Cleanly Saline Enema,浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017113號,快通50%甘油浣腸液,Kwaiton 50% Glycerine Enema,浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017114號,"""衛肯""通順浣腸液","Ton Son Enema ""Welcan""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部成製字第017116號,"""衛肯""順利浣腸液","SON LI ENEMA ""WELCAN""",浣腸劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
