product_id,indication_id,source_id,verified_at
supp_0123,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0124,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0125,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0126,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0127,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0128,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0129,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0130,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0131,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0132,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0133,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0134,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0135,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0136,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0137,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0138,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0139,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0140,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0141,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0142,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0143,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0144,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0145,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0146,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0147,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0148,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
