ingredient_id,ingredient_inn,ingredient_zh,category_id,indication_category,indication_id,indication_standard,product_count,active_product_count,ingredient_total_product_count,indication_total_product_count,within_ingredient_rate,within_indication_rate,association_score,product_names,license_numbers
ING0006,Diphenhydramine,,CAT03,神經痛與局部麻醉,IND0001,神經痛,14,2,18,69,0.7778,0.2029,39.7,"撒隆巴斯;撒隆濕布;涼涼涼鎮痛藥布;黃金膏;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布;痛貼貼貼片劑",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第004435號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號;衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0003,肩膀酸痛,10,1,18,46,0.5556,0.2174,34.8,"撒隆巴斯;撒隆濕布;涼涼涼鎮痛藥布;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;好克斯貼布;痛貼貼貼片劑",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第002303號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥輸字第018709號;衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0027,腰痛,14,2,18,118,0.7778,0.1186,30.4,"撒隆濕布;涼涼涼鎮痛藥布;黃金膏;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;美帝喜布藥膠布;""得生""安可巴斯;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布;好克斯貼布",衛署成製字第002108號;衛署成製字第002303號;衛署成製字第004435號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第032110號;衛署藥製字第032919號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號;衛署藥輸字第018709號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0015,扭傷,8,1,18,41,0.4444,0.1951,29.4,"撒隆濕布;涼涼涼鎮痛藥布;黃金膏;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布",衛署成製字第002108號;衛署成製字第002303號;衛署成製字第004435號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0030,風濕痛,6,2,18,25,0.3333,0.2400,28.3,"撒隆濕布;""德山""祛酸痛藥膠布;美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布",衛署成製字第002108號;衛署藥製字第027581號;衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0101,關節痛）,4,1,18,12,0.2222,0.3333,27.2,美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布,衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號
ING0006,Diphenhydramine,,CAT99,待人工確認,IND0099,（筋肉痛,4,1,18,12,0.2222,0.3333,27.2,美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布,衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號
ING0006,Diphenhydramine,,CAT13,其他治療用途,IND0009,乳腺炎,1,0,18,1,0.0556,1.0000,23.6,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT15,扁桃腺炎,IND0008,扁桃腺炎,1,0,18,1,0.0556,1.0000,23.6,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT12,皮膚局部治療,IND0204,搔癢,1,0,18,1,0.0556,1.0000,23.6,帝文貼片,衛署藥輸字第024828號
ING0006,Diphenhydramine,,CAT12,皮膚局部治療,IND0203,蚊蟲叮咬,1,0,18,1,0.0556,1.0000,23.6,帝文貼片,衛署藥輸字第024828號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0052,關節痛等症之消炎,1,0,18,1,0.0556,1.0000,23.6,黃金膏,衛署成製字第004435號
ING0006,Diphenhydramine,,CAT99,待人工確認,IND0107,（神經痛,1,0,18,1,0.0556,1.0000,23.6,"""得生""安可巴斯",衛署藥製字第032919號
ING0006,Diphenhydramine,,CAT03,神經痛與局部麻醉,IND0093,坐骨神經痛,4,1,18,17,0.2222,0.2353,22.9,美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布;樂貼藥布,衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第038322號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0011,腰酸背痛,3,1,18,10,0.1667,0.3000,22.4,美帝喜布藥膠布;痠痛寧藥膠布;生春痠痛寧藥膠布,衛署藥製字第032110號;衛署藥製字第033055號;衛署藥製字第034140號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0026,關節痛,9,1,18,96,0.5000,0.0938,21.7,"涼涼涼鎮痛藥布;黃金膏;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;""得生""安可巴斯;好克斯貼布;痛貼貼貼片劑",衛署成製字第002303號;衛署成製字第004435號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第032919號;衛署藥輸字第018709號;衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0028,筋骨疲勞,2,1,18,5,0.1111,0.4000,21.1,"涼涼涼鎮痛藥布;""德山""祛酸痛藥膠布",衛署成製字第002303號;衛署藥製字第027581號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0103,肌肉酸痛,2,0,18,5,0.1111,0.4000,21.1,舒百達藥膠布;痛貼貼貼片劑,衛署藥製字第022741號;衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0010,筋骨疲勞等炎症,1,0,18,2,0.0556,0.5000,16.7,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0031,挫傷,2,0,18,9,0.1111,0.2222,15.7,"""得生""安可巴斯;痛貼貼貼片劑",衛署藥製字第032919號;衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0002,關節炎,2,0,18,10,0.1111,0.2000,14.9,"撒隆巴斯;""三陽"" 痠痛金絲膏藥布",內衛成製字第000061號;衛署藥製字第017039號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0108,肌肉痛）,1,0,18,3,0.0556,0.3333,13.6,"""得生""安可巴斯",衛署藥製字第032919號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0005,腰傷,1,0,18,3,0.0556,0.3333,13.6,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT14,頸部以上部位疼痛,IND0007,牙痛,1,0,18,4,0.0556,0.2500,11.8,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0029,筋肉痛,4,1,18,67,0.2222,0.0597,11.5,"撒隆濕布;黃金膏;""德山""祛酸痛藥膠布;好克斯貼布",衛署成製字第002108號;衛署成製字第004435號;衛署藥製字第027581號;衛署藥輸字第018709號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0092,腰痠背痛,1,0,18,5,0.0556,0.2000,10.5,樂貼藥布,衛署藥製字第038322號
ING0006,Diphenhydramine,,CAT14,頸部以上部位疼痛,IND0006,頭痛,1,0,18,5,0.0556,0.2000,10.5,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0004,碰傷,1,0,18,8,0.0556,0.1250,8.3,撒隆巴斯,內衛成製字第000061號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0143,撞傷,1,0,18,9,0.0556,0.1111,7.9,痛貼貼貼片劑,衛署藥輸字第018861號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0051,風濕,1,0,18,9,0.0556,0.1111,7.9,黃金膏,衛署成製字第004435號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0063,打撲傷,1,0,18,16,0.0556,0.0625,5.9,"""得生""安可巴斯",衛署藥製字第032919號
ING0006,Diphenhydramine,,CAT02,外傷與軟組織損傷,IND0162,跌打損傷,1,0,18,17,0.0556,0.0588,5.7,好克斯貼布,衛署藥輸字第018709號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0079,筋肉疲勞,1,0,18,23,0.0556,0.0435,4.9,好克斯貼布,衛署藥輸字第018709號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0038,肩痛,1,0,18,24,0.0556,0.0417,4.8,黃金膏,衛署成製字第004435號
ING0006,Diphenhydramine,,CAT01,肌肉骨骼疼痛與發炎,IND0104,暫時緩解局部疼痛,1,0,18,79,0.0556,0.0127,2.7,善必克貼布劑,衛署藥輸字第020500號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0027,腰痛,19,7,26,118,0.7308,0.1610,34.3,"嘉伊娜巴斯;金龍膏;""正光"" 巴斯藥膠布;濕痛膏布;大維好安巴斯;""德山""鎮痛藥膠布;舒痛巴佈膏〝葡萄王〞;""得生""舒痛藥布;""葡萄王"" 百克斯膏布;易貼巴佈膏;爽樂巴斯藥膠布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;美帝喜布藥布;""得生""酸痛貼布;""生春""貼酸明痠痛布;膚克舒貼布;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布",衛署成製字第001427號;衛署成製字第003598號;衛署成製字第003786號;衛署成製字第004085號;衛署成製字第004545號;衛署成製字第005700號;衛署成製字第009015號;衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第032920號;衛署藥製字第033057號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥輸字第018582號;衛署藥輸字第019787號;衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT03,神經痛與局部麻醉,IND0001,神經痛,13,3,26,69,0.5000,0.1884,30.7,"嘉伊娜巴斯;金龍膏;""正光"" 巴斯藥膠布;濕痛膏布;〝三陽〞金系羔藥布;大維好安巴斯;舒痛巴佈膏〝葡萄王〞;""得生""舒痛藥布;""葡萄王"" 百克斯膏布;易貼巴佈膏;溫貼喜布;美帝喜布藥布;""得生""酸痛貼布",衛署成製字第001427號;衛署成製字第003598號;衛署成製字第003786號;衛署成製字第004085號;衛署成製字第004218號;衛署成製字第004545號;衛署成製字第009015號;衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第032920號;衛署藥製字第034095號;衛署藥製字第037297號;衛署藥製字第037298號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0026,關節痛,14,8,26,96,0.5385,0.1458,28.0,"嘉伊娜巴斯;""正光"" 巴斯藥膠布;濕痛膏布;〝三陽〞金系羔藥布;""德山""鎮痛藥膠布;""得生""舒痛藥布;爽樂巴斯藥膠布;舒爾痛;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;""生春""貼酸明痠痛布;貼可喜布;膚克舒貼布;日本三笠藥膠布Ｇ",衛署成製字第001427號;衛署成製字第003786號;衛署成製字第004085號;衛署成製字第004218號;衛署成製字第005700號;衛署成製字第011077號;衛署藥製字第033057號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第018582號;衛署藥輸字第019787號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0038,肩痛,7,4,26,24,0.2692,0.2917,28.0,"金龍膏;〝三陽〞金系羔藥布;""德山""鎮痛藥膠布;舒痛巴佈膏〝葡萄王〞;""得生""舒痛藥布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布",衛署成製字第003598號;衛署成製字第004218號;衛署成製字第005700號;衛署成製字第009015號;衛署成製字第011077號;衛署藥製字第035217號;衛署藥製字第035703號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0004,碰傷,4,1,26,8,0.1538,0.5000,27.7,"""正光"" 巴斯藥膠布;大維好安巴斯;爽樂巴斯藥膠布;""生春""貼酸明痠痛布",衛署成製字第003786號;衛署成製字第004545號;衛署藥製字第033057號;衛署藥製字第038310號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0039,風濕關節炎,2,0,26,2,0.0769,1.0000,27.7,金龍膏;舒痛巴佈膏〝葡萄王〞,衛署成製字第003598號;衛署成製字第009015號
ING0012,Diphenhydramine Hcl,,CAT99,待人工確認,IND0109,（關節痛,2,0,26,2,0.0769,1.0000,27.7,"易貼巴佈膏;""得生""酸痛貼布",衛署藥製字第032920號;衛署藥製字第037298號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0108,肌肉痛）,2,0,26,3,0.0769,0.6667,22.6,"易貼巴佈膏;""得生""酸痛貼布",衛署藥製字第032920號;衛署藥製字第037298號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0079,筋肉疲勞,5,2,26,23,0.1923,0.2174,20.4,"爽樂巴斯藥膠布;""生春""貼酸明痠痛布;貼可喜布;膚克舒貼布;日本三笠溫感藥膠布",衛署藥製字第033057號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第018582號;衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0012,肌肉痛,7,3,26,47,0.2692,0.1489,20.0,〝三陽〞金系羔藥布;舒爾痛;溫貼喜布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布,衛署成製字第004218號;衛署藥製字第033156號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥輸字第019787號;衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0057,僂麻質斯,1,1,26,1,0.0385,1.0000,19.6,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0116,僂麻質斯痛,1,0,26,1,0.0385,1.0000,19.6,溫貼喜布,衛署藥製字第034095號
ING0012,Diphenhydramine Hcl,,CAT03,神經痛與局部麻醉,IND0100,坐骨神精痛,1,0,26,1,0.0385,1.0000,19.6,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號
ING0012,Diphenhydramine Hcl,,CAT99,待人工確認,IND0118,挫傷及腰痠背痛,1,0,26,1,0.0385,1.0000,19.6,溫貼喜布,衛署藥製字第034095號
ING0012,Diphenhydramine Hcl,,CAT03,神經痛與局部麻醉,IND0056,神精痛,1,1,26,1,0.0385,1.0000,19.6,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0040,筋肉痛之消炎,1,0,26,1,0.0385,1.0000,19.6,金龍膏,衛署成製字第003598號
ING0012,Diphenhydramine Hcl,,CAT99,待人工確認,IND0186,節痛,1,0,26,1,0.0385,1.0000,19.6,日本三笠溫感藥膠布,衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0139,腰痛等症狀,1,1,26,1,0.0385,1.0000,19.6,貼可喜布,衛署藥製字第040204號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0115,腰痛肩痛,1,1,26,1,0.0385,1.0000,19.6,舒爾痛,衛署藥製字第033156號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0050,腰酸背痛之消炎,1,0,26,1,0.0385,1.0000,19.6,〝三陽〞金系羔藥布,衛署成製字第004218號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0070,關節炎之消炎,1,0,26,1,0.0385,1.0000,19.6,舒痛巴佈膏〝葡萄王〞,衛署成製字第009015號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0055,骨折,1,1,26,1,0.0385,1.0000,19.6,"""德山""鎮痛藥膠布",衛署成製字第005700號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0162,跌打損傷,4,0,26,17,0.1538,0.2353,19.0,敵疼貼布;膚克舒貼布;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布,衛署藥輸字第018494號;衛署藥輸字第018582號;衛署藥輸字第019787號;衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0002,關節炎,3,0,26,10,0.1154,0.3000,18.6,金龍膏;大維好安巴斯;溫貼喜布,衛署成製字第003598號;衛署成製字第004545號;衛署藥製字第034095號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0028,筋骨疲勞,2,1,26,5,0.0769,0.4000,17.5,嘉伊娜巴斯;濕痛膏布,衛署成製字第001427號;衛署成製字第004085號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0058,肌肉痛之消炎鎮痛,2,1,26,5,0.0769,0.4000,17.5,"""德山""鎮痛藥膠布;敵疼貼布",衛署成製字第005700號;衛署藥輸字第018494號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0069,扭挫傷,3,3,26,12,0.1154,0.2500,17.0,舒爾痛;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布,衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035703號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0111,骨折痛,3,2,26,13,0.1154,0.2308,16.3,"爽樂巴斯藥膠布;舒爾痛;""生春""貼酸明痠痛布",衛署藥製字第033057號;衛署藥製字第033156號;衛署藥製字第038310號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0063,打撲傷,3,3,26,16,0.1154,0.1875,14.7,舒爾痛;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布,衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035703號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0003,肩膀酸痛,5,1,26,46,0.1923,0.1087,14.5,"嘉伊娜巴斯;""正光"" 巴斯藥膠布;濕痛膏布;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布",衛署成製字第001427號;衛署成製字第003786號;衛署成製字第004085號;衛署藥輸字第019787號;衛署藥輸字第019788號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0182,筋肉痠痛,1,0,26,2,0.0385,0.5000,13.9,膚克舒貼布,衛署藥輸字第018582號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0010,筋骨疲勞等炎症,1,0,26,2,0.0385,0.5000,13.9,大維好安巴斯,衛署成製字第004545號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0034,肩膀痠痛,3,1,26,21,0.1154,0.1429,12.8,大維好安巴斯;貼可喜布;膚克舒貼布,衛署成製字第004545號;衛署藥製字第040204號;衛署藥輸字第018582號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0011,腰酸背痛,2,1,26,10,0.0769,0.2000,12.4,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0029,筋肉痛,5,3,26,67,0.1923,0.0746,12.0,"舒痛巴佈膏〝葡萄王〞;""得生""舒痛藥布;爽樂巴斯藥膠布;""生春""貼酸明痠痛布;貼可喜布",衛署成製字第009015號;衛署成製字第011077號;衛署藥製字第033057號;衛署藥製字第038310號;衛署藥製字第040204號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0030,風濕痛,3,2,26,25,0.1154,0.1200,11.8,"""得生""舒痛藥布;""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第037297號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0101,關節痛）,2,1,26,12,0.0769,0.1667,11.3,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號
ING0012,Diphenhydramine Hcl,,CAT99,待人工確認,IND0099,（筋肉痛,2,1,26,12,0.0769,0.1667,11.3,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0013,肌肉疲勞,3,2,26,28,0.1154,0.1071,11.1,舒爾痛;萬應紅花溫感藥布;日本三笠藥膠布Ｇ,衛署藥製字第033156號;衛署藥製字第035217號;衛署藥輸字第019787號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0054,捻挫,2,2,26,13,0.0769,0.1538,10.9,"""德山""鎮痛藥膠布;貼可喜布",衛署成製字第005700號;衛署藥製字第040204號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0053,打撲,2,2,26,15,0.0769,0.1333,10.1,"""德山""鎮痛藥膠布;貼可喜布",衛署成製字第005700號;衛署藥製字第040204號
ING0012,Diphenhydramine Hcl,,CAT14,頸部以上部位疼痛,IND0007,牙痛,1,0,26,4,0.0385,0.2500,9.8,大維好安巴斯,衛署成製字第004545號
ING0012,Diphenhydramine Hcl,,CAT03,神經痛與局部麻醉,IND0093,坐骨神經痛,2,1,26,17,0.0769,0.1176,9.5,溫貼喜布;美帝喜布藥布,衛署藥製字第034095號;衛署藥製字第037297號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0117,打傷,1,0,26,5,0.0385,0.2000,8.8,溫貼喜布,衛署藥製字第034095號
ING0012,Diphenhydramine Hcl,,CAT14,頸部以上部位疼痛,IND0006,頭痛,1,0,26,5,0.0385,0.2000,8.8,大維好安巴斯,衛署成製字第004545號
ING0012,Diphenhydramine Hcl,,CAT02,外傷與軟組織損傷,IND0015,扭傷,2,0,26,41,0.0769,0.0488,6.1,濕痛膏布;敵疼貼布,衛署成製字第004085號;衛署藥輸字第018494號
ING0012,Diphenhydramine Hcl,,CAT01,肌肉骨骼疼痛與發炎,IND0104,暫時緩解局部疼痛,2,1,26,79,0.0769,0.0253,4.4,溫貼喜布;貼利康水性藥布,衛署藥製字第037282號;衛署藥製字第039881號
ING0072,Diphenhydramine Salicylate,,CAT01,肌肉骨骼疼痛與發炎,IND0104,暫時緩解局部疼痛,1,0,1,79,1.0000,0.0127,11.3,三共藥布劑,衛署藥輸字第018475號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT02,外傷與軟組織損傷,IND0114,凍傷,1,1,1,9,1.0000,0.1111,33.3,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT02,外傷與軟組織損傷,IND0054,捻挫,1,1,1,13,1.0000,0.0769,27.7,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT02,外傷與軟組織損傷,IND0053,打撲,1,1,1,15,1.0000,0.0667,25.8,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT01,肌肉骨骼疼痛與發炎,IND0034,肩膀痠痛,1,1,1,21,1.0000,0.0476,21.8,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT01,肌肉骨骼疼痛與發炎,IND0079,筋肉疲勞,1,1,1,23,1.0000,0.0435,20.9,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT01,肌肉骨骼疼痛與發炎,IND0029,筋肉痛,1,1,1,67,1.0000,0.0149,12.2,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT01,肌肉骨骼疼痛與發炎,IND0026,關節痛,1,1,1,96,1.0000,0.0104,10.2,救痛藥布,衛署藥製字第040929號
ING0057,Dl-Alpha-Tocopherol Acetate,,CAT01,肌肉骨骼疼痛與發炎,IND0027,腰痛,1,1,1,118,1.0000,0.0085,9.2,救痛藥布,衛署藥製字第040929號
ING0087,Donepezil,,CAT07,巴金森氏症與失智症,IND0225,阿滋海默症,2,2,2,2,1.0000,1.0000,75.0,利睿貼穿皮貼片劑5毫克/日;利睿貼穿皮貼片劑10毫克/日,衛部藥輸字第028998號;衛部藥輸字第028999號
ING0058,Estradiol,,CAT09,荷爾蒙與生殖系統治療,IND0141,停經後骨質疏鬆症之防治,5,0,8,5,0.6250,1.0000,79.1,〝生達〞貼樂蒙貼片４公絲/１０平方公分（氫偶素);康蒙穿皮貼片劑５０;康蒙穿皮貼片劑　ＭＸ５０;康蒙穿皮貼片劑　ＭＸ１００;康蒙穿皮貼片劑　ＭＸ２５,衛署藥製字第042777號;衛署藥輸字第016914號;衛署藥輸字第022683號;衛署藥輸字第022684號;衛署藥輸字第022685號
ING0058,Estradiol,,CAT09,荷爾蒙與生殖系統治療,IND0140,自然或手術引起之停經症候群,5,0,8,5,0.6250,1.0000,79.1,〝生達〞貼樂蒙貼片４公絲/１０平方公分（氫偶素);康蒙穿皮貼片劑５０;康蒙穿皮貼片劑　ＭＸ５０;康蒙穿皮貼片劑　ＭＸ１００;康蒙穿皮貼片劑　ＭＸ２５,衛署藥製字第042777號;衛署藥輸字第016914號;衛署藥輸字第022683號;衛署藥輸字第022684號;衛署藥輸字第022685號
ING0058,Estradiol,,CAT09,荷爾蒙與生殖系統治療,IND0192,自然停經或手術後引起之停經症候群,2,0,8,2,0.2500,1.0000,50.0,可麗貼５０穿皮貼片劑;可麗貼１００穿皮貼片劑,衛署藥輸字第022702號;衛署藥輸字第022703號
ING0058,Estradiol,,CAT09,荷爾蒙與生殖系統治療,IND0193,預防停經後的骨質疏鬆症,2,0,8,2,0.2500,1.0000,50.0,可麗貼５０穿皮貼片劑;可麗貼１００穿皮貼片劑,衛署藥輸字第022702號;衛署藥輸字第022703號
ING0058,Estradiol,,CAT09,荷爾蒙與生殖系統治療,IND0195,女性避孕用,1,0,8,1,0.1250,1.0000,35.4,以芙避孕貼片,衛署藥輸字第023956號
ING0021,Ethacridine Lactate Monohydrate (Acrinol),,CAT12,皮膚局部治療,IND0061,創傷面之消毒,1,0,2,1,0.5000,1.0000,60.0,美安絆膠布,衛署成製字第005885號
