ingredient_id,ingredient_inn,ingredient_zh,indication_id,indication_standard,product_count,license_count,active_license_count,product_names,license_numbers,evidence_source,last_updated
ING0035,Prednisolone,,IND0087,重症支氣管氣喘,1,1,0,普利爽蒙片,衛署藥製字第000819號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0035,Prednisolone,,IND0088,藥物及食物過敏,1,1,0,普利爽蒙片,衛署藥製字第000819號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0035,Prednisolone,,IND0089,急性淋巴性白血病,1,1,0,普利爽蒙片,衛署藥製字第000819號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0035,Prednisolone,,IND0090,中毒性皮膚炎,1,1,0,普利爽蒙片,衛署藥製字第000819號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0035,Prednisolone,,IND0091,原發性副腎皮質機能不全,1,1,0,普利爽蒙片,衛署藥製字第000819號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0030,風濕痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0001,神經痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0092,腰痠背痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0093,坐骨神經痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0026,關節痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0036,Resin,,IND0012,肌肉痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0092,腰痠背痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0093,坐骨神經痛,2,3,0,紅椒金國德辣椒膏;辣椒膏,衛署藥製字第003950號;衛署藥製字第008581號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0030,風濕痛,2,4,1,救痛藥布;辣椒膏,衛署藥製字第003950號;衛署藥製字第012064號;衛署藥製字第034797號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0092,腰痠背痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0093,坐骨神經痛,3,5,1,溫貼喜布;紅椒金國德辣椒膏;辣椒膏,衛署藥製字第003950號;衛署藥製字第008581號;衛署藥製字第012064號;衛署藥製字第034095號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0030,風濕痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0001,神經痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0092,腰痠背痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0093,坐骨神經痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0026,關節痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0012,肌肉痛,1,1,0,辣椒膏,衛署藥製字第003950號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0038,Pine Resina,,IND0027,腰痛,3,4,0,救痛藥布;紅椒金國德辣椒膏;辣椒膏,衛署藥製字第008581號;衛署藥製字第034797號;衛署藥製字第036547號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0038,Pine Resina,,IND0093,坐骨神經痛,2,2,0,紅椒金國德辣椒膏;辣椒膏,衛署藥製字第008581號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0038,Pine Resina,,IND0094,胸膛及腳部痛,2,2,0,紅椒金國德辣椒膏;辣椒膏,衛署藥製字第008581號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0094,胸膛及腳部痛,2,2,0,紅椒金國德辣椒膏;辣椒膏,衛署藥製字第008581號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0094,胸膛及腳部痛,2,2,0,紅椒金國德辣椒膏;辣椒膏,衛署藥製字第008581號;衛署藥製字第036547號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0095,主治神精痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0026,關節痛,2,3,0,撒隆巴斯－益;救痛藥布,衛署藥製字第008962號;衛署藥製字第034797號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0003,肩膀酸痛,2,3,0,撒隆巴斯－益;救痛藥布,衛署藥製字第008962號;衛署藥製字第034797號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0015,扭傷,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0096,筋骨痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0027,腰痛,2,3,0,撒隆巴斯－益;救痛藥布,衛署藥製字第008962號;衛署藥製字第034797號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0039,Zinc (Oxide),,IND0097,風濕痛．,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0095,主治神精痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0026,關節痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0003,肩膀酸痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0015,扭傷,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0096,筋骨痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0027,腰痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0040,Menthone,,IND0097,風濕痛．,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0095,主治神精痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0096,筋骨痛,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0097,風濕痛．,1,1,0,撒隆巴斯－益,衛署藥製字第008962號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0041,Capsaicin,,IND0030,風濕痛,1,1,0,辣椒膏藥布,衛署藥製字第010315號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0041,Capsaicin,,IND0001,神經痛,1,1,0,辣椒膏藥布,衛署藥製字第010315號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0041,Capsaicin,,IND0011,腰酸背痛,1,1,0,辣椒膏藥布,衛署藥製字第010315號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0041,Capsaicin,,IND0093,坐骨神經痛,1,1,0,辣椒膏藥布,衛署藥製字第010315號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0041,Capsaicin,,IND0012,肌肉痛,1,1,0,辣椒膏藥布,衛署藥製字第010315號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0063,打撲傷,2,2,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布",衛署藥製字第011334號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0001,神經痛,3,3,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;寶安藥膠布",衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0026,關節痛,5,5,4,"""三陽"" 痠痛萬金膏;""得生""滅痛藥布;""德山""祛風濕藥膠布;〝德山〞運動巴斯藥膠布;萬應紅花溫感藥布",衛署藥製字第011334號;衛署藥製字第028231號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0063,打撲傷,3,3,2,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;萬應紅花溫感藥布",衛署藥製字第011334號;衛署藥製字第028231號;衛署藥製字第035217號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0027,腰痛,6,6,4,"""三陽"" 痠痛萬金膏;""得生""滅痛藥布;""德山""祛風濕藥膠布;〝德山〞運動巴斯藥膠布;寶安藥膠布;萬應紅花溫感藥布",衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第028231號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0063,打撲傷,2,2,1,"""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布",衛署藥製字第011334號;衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0011,腰酸背痛,1,1,1,辣椒膏,衛署藥製字第012064號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0042,Colophony (Eq To Rosin),,IND0098,暫時緩解局部疼痛．,1,1,0,撒隆辣椒膏,衛署藥製字第013430號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0098,暫時緩解局部疼痛．,1,1,0,撒隆辣椒膏,衛署藥製字第013430號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0098,暫時緩解局部疼痛．,1,1,0,撒隆辣椒膏,衛署藥製字第013430號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0037,Rubber,,IND0098,暫時緩解局部疼痛．,1,1,0,撒隆辣椒膏,衛署藥製字第013430號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0098,暫時緩解局部疼痛．,1,1,0,撒隆辣椒膏,衛署藥製字第013430號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0031,D-Borneol,,IND0003,肩膀酸痛,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0031,D-Borneol,,IND0030,風濕痛,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0031,D-Borneol,,IND0029,筋肉痛,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0031,D-Borneol,,IND0026,關節痛,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0003,肩膀酸痛,5,5,0,日本三笠溫感藥膠布;渡邊 久金膏;痛貼貼貼片劑;脫酸寧涼藥布;脫酸寧溫藥布,衛署藥製字第015679號;衛署藥輸字第018626號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第019788號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0027,腰痛,3,3,1,日本三笠溫感藥膠布;曼秀雷敦熱力鎮痛藥膠布;渡邊 久金膏,衛署藥製字第015679號;衛署藥製字第040515號;衛署藥輸字第019788號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0001,神經痛,4,4,0,渡邊 久金膏;痛貼貼貼片劑;脫酸寧涼藥布;脫酸寧溫藥布,衛署藥製字第015679號;衛署藥輸字第018626號;衛署藥輸字第018627號;衛署藥輸字第018861號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0030,風濕痛,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0015,扭傷,1,1,0,渡邊 久金膏,衛署藥製字第015679號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0029,筋肉痛,3,3,0,渡邊 久金膏;脫酸寧涼藥布;脫酸寧溫藥布,衛署藥製字第015679號;衛署藥輸字第018626號;衛署藥輸字第018627號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0044,Nonylic-Vanillylamide,,IND0026,關節痛,5,5,1,曼秀雷敦熱力鎮痛藥膠布;渡邊 久金膏;痛貼貼貼片劑;脫酸寧涼藥布;脫酸寧溫藥布,衛署藥製字第015679號;衛署藥製字第040515號;衛署藥輸字第018626號;衛署藥輸字第018627號;衛署藥輸字第018861號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0015,扭傷,4,4,0,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒必達藥膠布;舒百達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0002,關節炎,1,1,0,"""三陽"" 痠痛金絲膏藥布",衛署藥製字第017039號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0001,神經痛,4,4,0,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒必達藥膠布;舒百達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0027,腰痛,4,4,0,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒必達藥膠布;舒百達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0003,肩膀酸痛,4,4,0,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒必達藥膠布;舒百達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0099,（筋肉痛,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0101,關節痛）,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0099,（筋肉痛,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0101,關節痛）,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0012,Diphenhydramine Hcl,,IND0099,（筋肉痛,2,2,1,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0012,Diphenhydramine Hcl,,IND0011,腰酸背痛,2,2,1,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0012,Diphenhydramine Hcl,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0012,Diphenhydramine Hcl,,IND0101,關節痛）,2,2,1,"""葡萄王"" 百克斯膏布;美帝喜布藥布",衛署藥製字第019363號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0099,（筋肉痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0027,腰痛,3,3,1,"""葡萄王"" 百克斯膏布;巴巴痛;脫酸寧藥膠布",衛署藥製字第019363號;衛署藥製字第033155號;衛署藥輸字第018359號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0001,神經痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0030,風濕痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0011,腰酸背痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0043,Glycol Monosalicylate,,IND0101,關節痛）,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0099,（筋肉痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0004,Borneol,,IND0101,關節痛）,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0099,（筋肉痛,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0101,關節痛）,10,10,4,"""葡萄王"" 百克斯膏布;救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0099,（筋肉痛,7,7,3,"""葡萄王"" 百克斯膏布;救筋酸痛布;活血止痛膏;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第033008號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0027,腰痛,8,8,3,"""葡萄王"" 百克斯膏布;救筋酸痛布;活血止痛膏;爽樂巴斯藥膠布;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第033008號;衛署藥製字第033055號;衛署藥製字第033057號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0001,神經痛,7,7,3,"""葡萄王"" 百克斯膏布;救筋酸痛布;活血止痛膏;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第033008號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0030,風濕痛,7,7,3,"""葡萄王"" 百克斯膏布;救筋酸痛布;活血止痛膏;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第033008號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0011,腰酸背痛,4,4,2,"""葡萄王"" 百克斯膏布;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布",衛署藥製字第019363號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第037295號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0100,坐骨神精痛,1,1,0,"""葡萄王"" 百克斯膏布",衛署藥製字第019363號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,IND0101,關節痛）,7,7,3,"""葡萄王"" 百克斯膏布;救筋酸痛布;活血止痛膏;生春痠痛寧藥膠布;痠痛寧藥膠布;貼可藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第033008號;衛署藥製字第033055號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0047,Phenocoll,,IND0001,神經痛,1,1,0,朝日辣椒膏,衛署藥製字第020099號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0047,Phenocoll,,IND0012,肌肉痛,1,1,0,朝日辣椒膏,衛署藥製字第020099號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0047,Phenocoll,,IND0027,腰痛,1,1,0,朝日辣椒膏,衛署藥製字第020099號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0047,Phenocoll,,IND0003,肩膀酸痛,1,1,0,朝日辣椒膏,衛署藥製字第020099號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0047,Phenocoll,,IND0015,扭傷,1,1,0,朝日辣椒膏,衛署藥製字第020099號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0003,肩膀酸痛,2,3,0,救痛藥布;朝日辣椒膏,衛署藥製字第020099號;衛署藥製字第034797號;衛署藥製字第037296號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0026,關節痛,3,3,0,"""陽生"" 鎮痛膏布;舒必達藥膠布;舒百達藥膠布",衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,IND0015,扭傷,3,3,0,"""陽生"" 鎮痛膏布;敵疼貼布;舒必達藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥輸字第018494號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
