license_no,chinese_name,english_name,indication_raw,indication_id,indication_standard,mapping_method,confidence,review_status,source_url,notes
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0092,腰痠背痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0093,坐骨神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038322號,樂貼藥布,"LEH TIE PAP ""SAN YANG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰痠背痛、坐骨神經痛、關節痛）,IND0101,關節痛）,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0132,（變形關節症,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0080,風濕性關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0129,腱鞘炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0122,腱周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0133,上腕骨上髁炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0126,外傷後之腫脹,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038608號,“協宏”克異痛貼布,KIDO PLASTER “SIEHO”,下列疾患及症狀之鎮痛、消炎（變形關節症、風濕性關節炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、肌肉痛、外傷後之腫脹、痛病）,IND0134,痛病）,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第038646號,"""信東""淨菸經皮吸收戒菸貼片2.08毫克/平方公分（尼古丁）",SMOKFREE NICOTINE TDDS 2.08 MG/CM2 (NICOTINE),幫助戒菸,IND0135,幫助戒菸,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第039310號,"""真富""痛得貼藥膠布","Tondetel PAP ""Z.F"" (Indomethacin)",暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0128,變形性關節症,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0067,肩關節周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0129,腱鞘炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0122,腱周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0130,上腕骨關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0126,外傷後之腫脹,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039389號,"""中菱"" 袪痛藥膠布","Keton PAP ""Z.L"" (Ketoprofen)",變形性關節症、肩關節周圍炎、腱、腱鞘炎、腱鞘炎、腱周圍炎、上腕骨關節炎、筋肉痛、外傷後之腫脹、疼痛等諸症狀的鎮痛、消炎,IND0136,疼痛等諸症狀的鎮痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039531號,"""得生""辣椒膏","POROUS CAPSICUM PLASTER ""T.S""",暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0120,變形性關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0067,肩關節周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0129,腱鞘炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0122,腱周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0133,上腕骨上髁炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039712號,均隆驅風油消炎鎮痛水性貼布（可多普洛菲）,KWAN LOONG MEDICATED OIL PAIN RELIEVING PATCH (KETOPROFEN),變形性關節炎、肩關節周圍炎、腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,IND0137,外傷之腫脤疼痛等上述疾患及症狀之鎮痛消炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0053,打撲,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0034,肩膀痠痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0013,肌肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039767號,"""得生""滅痛藥布","MIEH TONG PLASTER ""T.S""",打撲、扭傷、肩膀痠痛、關節痛、肌肉痛、肌肉疲勞、腰痛、凍傷骨折痛,IND0138,凍傷骨折痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0053,打撲,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0054,捻挫,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0034,肩膀痠痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0079,筋肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039768號,抗痛舒佈藥膠布,"KANG TUNG SHU PU PLASTER ""T.S.""",打撲、捻挫、腰痛、肩膀痠痛、筋肉痛、筋肉疲勞、關節痛、凍傷,IND0114,凍傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第039800號,貼利康溫感藥布,Teh Li Kon Win Kan Sip Plaster,暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第039881號,貼利康水性藥布,TEH LI KON SIP,暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0053,打撲,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0054,捻挫,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0034,肩膀痠痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0079,筋肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040204號,貼可喜布,Take Sip,打撲、捻挫、肩膀痠痛、關節痛、筋肉痛、筋肉疲勞、腰痛等症狀。,IND0139,腰痛等症狀,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040358號,富帝芬貼片,FLUR DI FEN PATCH,變形性關節症、肩關節周圍炎、肌腱腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脹疼痛等上述疾患及症狀之鎮痛消炎,IND0128,變形性關節症,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第040358號,富帝芬貼片,FLUR DI FEN PATCH,變形性關節症、肩關節周圍炎、肌腱腱鞘炎、腱周圍炎、上腕骨上髁炎、筋肉痛、外傷之腫脹疼痛等上述疾患及症狀之鎮痛消炎,IND0067,肩關節周圍炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
